user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase
1482,2,stephen king,neg,family,neg,True,drama
1482,3,prison,neg,comic book,neg,True,drama
1482,4,romance,neg,action,neg,True,chick flick
1482,5,funny,neg,true story,neg,True,chick flick
2892,1,intense,pos,interesting,neg,False,japan
2892,2,historical,pos,slow,neg,False,japan
2892,3,romance,pos,action,neg,False,japan
2892,4,overrated,neg,overrated,neg,True,japan
2892,5,police,neg,police,neg,True,japan
4019,1,war,neg,france,pos,False,classic
4019,2,organized crime,pos,drama,pos,True,classic
4019,3,based on a book,pos,teen,neg,False,classic
4019,4,dvd,pos,oscar (best picture),neg,False,classic
4019,5,morgan freeman,pos,morgan freeman,pos,True,classic
2928,1,future,neg,based on a true story,neg,True,space
2928,2,sequel,neg,music,neg,True,space
2928,3,robots,neg,black and white,neg,True,space
2928,4,dvd,neg,history,pos,False,space
2928,5,harrison ford,neg,biography,neg,True,space
199,1,africa,neg,scary,pos,False,drugs
199,2,intense,neg,interesting,neg,True,drugs
199,3,crime,neg,family,neg,True,drugs
199,4,dark,pos,thriller,neg,False,drugs
199,5,great soundtrack,neg,children,pos,False,drugs
2804,1,crime,pos,family,neg,False,violence
2804,2,organized crime,pos,drama,neg,False,violence
2804,3,mafia,neg,family,neg,True,violence
2804,4,racism,neg,heist,pos,False,violence
2804,5,psychology,neg,psychology,neg,True,violence
5624,1,oscar (best picture),pos,music,neg,False,fantasy
5624,2,epic,pos,steven spielberg,neg,False,fantasy
5624,3,boring,neg,nudity (topless),pos,False,fantasy
5624,4,dvd,pos,dvd,pos,True,fantasy
5624,5,sequel,neg,sequel,neg,True,fantasy
6398,1,aliens,neg,cult film,neg,True,sci-fi
6398,2,action,pos,classic,pos,True,sci-fi
6398,3,sequel,neg,violence,neg,True,sci-fi
6398,4,dystopia,neg,new york,neg,True,sci-fi
6398,5,robots,pos,nazis,pos,True,sci-fi
6780,1,future,neg,based on a true story,neg,True,space
6780,2,sequel,neg,suicide,neg,True,space
6780,3,robots,neg,violence,neg,True,space
6780,4,dvd,pos,history,neg,False,space
6780,5,harrison ford,neg,biography,neg,True,space
658,1,post apocalyptic,neg,chick flick,neg,True,martial arts
658,2,japan,neg,dvd,pos,False,martial arts
658,3,seen more than once,neg,nudity (topless),neg,True,martial arts
658,4,dystopia,pos,new york,pos,True,martial arts
658,5,overrated,neg,murder,neg,True,martial arts
5595,1,war,neg,sports,neg,True,classic
5595,2,organized crime,neg,drama,neg,True,classic
5595,3,based on a book,neg,teen,neg,True,classic
5595,4,mafia,neg,family,pos,False,classic
5595,5,prison,neg,animation,neg,True,classic
837,1,nudity (topless - brief),pos,overrated,neg,False,zombies
837,2,cult film,neg,oscar (best picture),neg,True,zombies
837,3,comedy,pos,seen more than once,pos,True,zombies
837,4,post-apocalyptic,neg,scary,pos,False,zombies
837,5,shakespeare,neg,love,neg,True,zombies
6831,1,drama,neg,organized crime,pos,False,twist ending
6831,2,suspense,pos,time travel,neg,False,twist ending
6831,3,nonlinear,neg,oscar (best actor),neg,True,twist ending
6831,4,mystery,neg,biography,neg,True,twist ending
6831,5,psychology,pos,religion,pos,True,twist ending
6911,1,sequel,pos,suicide,neg,False,robots
6911,2,arnold schwarzenegger,pos,based on a book,neg,False,robots
6911,3,harrison ford,neg,biography,pos,False,robots
6911,4,dystopia,neg,dystopia,neg,True,robots
6911,5,interesting,neg,interesting,pos,False,vampires
617,1,africa,neg,scary,pos,False,drugs
617,2,intense,neg,interesting,neg,True,drugs
617,3,crime,neg,family,pos,False,quirky
617,4,love,neg,underrated,neg,True,quirky
617,5,dvd,neg,oscar (best picture),neg,True,quirky
2273,1,coming of age,pos,remake,neg,False,romance
2273,2,morgan freeman,neg,oscar (best actor),neg,True,drama
2273,3,seen more than once,pos,lesbian,pos,True,comedy
2273,4,epic,pos,steven spielberg,neg,False,drama
2273,5,love,neg,underrated,neg,True,drama
3777,1,war,pos,sports,neg,False,classic
3777,2,organized crime,pos,drama,neg,False,classic
3777,3,morgan freeman,neg,oscar (best actor),neg,True,classic
3777,4,dvd,neg,oscar (best picture),neg,True,classic
3777,5,based on a book,pos,arnold schwarzenegger,neg,False,classic
5053,1,lesbian,neg,seen more than once,pos,False,teen
5053,2,seen more than once,pos,comedy,pos,True,teen
5053,3,time travel,neg,suspense,neg,True,teen
5053,4,nudity (topless),neg,seen more than once,pos,False,teen
5053,5,fun,pos,christmas,pos,True,teen
6472,1,aliens,neg,cult film,neg,True,sci-fi
6472,2,action,pos,classic,pos,True,sci-fi
6472,3,sequel,neg,violence,neg,True,sci-fi
6472,4,dystopia,neg,new york,pos,False,sci-fi
6472,5,future,neg,based on a true story,neg,True,sci-fi
7562,1,war,pos,france,pos,True,classic
7562,2,organized crime,neg,drama,neg,True,classic
7562,3,based on a book,neg,arnold schwarzenegger,pos,False,classic
7562,4,mafia,neg,family,neg,True,classic
7562,5,prison,neg,animation,neg,True,classic
4788,1,martial arts,neg,nazis,pos,False,heist
4788,2,remake,pos,mystery,neg,False,heist
4788,3,london,neg,underrated,neg,True,heist
4788,4,based on a true story,neg,future,neg,True,heist
4788,5,crime,neg,family,pos,False,heist
1106,1,war,neg,france,neg,True,classic
1106,2,organized crime,neg,drama,pos,False,classic
1106,3,dvd,neg,history,pos,False,classic
1106,4,based on a book,neg,teen,neg,True,classic
1106,5,oscar (best picture),pos,music,pos,True,classic
1692,1,aliens,pos,true story,neg,False,sci-fi
1692,2,action,pos,paris,neg,False,sci-fi
1692,3,robots,neg,nazis,pos,False,sci-fi
1692,4,dvd,pos,dvd,pos,True,sci-fi
1692,5,future,pos,future,pos,True,sci-fi
6187,1,sci-fi,neg,adventure,neg,True,seen more than once
6187,2,overrated,pos,murder,neg,False,seen more than once
6187,3,surreal,neg,scary,neg,True,seen more than once
6187,4,drama,neg,organized crime,neg,True,seen more than once
6187,5,based on a book,neg,arnold schwarzenegger,neg,True,seen more than once
5307,1,spoof,neg,nazis,neg,True,super-hero
5307,2,action,pos,romance,neg,False,super-hero
5307,3,sequel,neg,music,neg,True,super-hero
5307,4,dark,neg,thriller,neg,True,super-hero
5307,5,superhero,pos,biography,pos,True,super-hero
7039,1,interesting,neg,disturbing,neg,True,harrison ford
7039,2,war,neg,cult film,neg,True,action
7039,3,harrison ford,pos,biography,neg,False,action
7039,4,sci-fi,neg,murder,pos,False,action
7039,5,super-hero,neg,cute,pos,False,action
1745,1,intense,neg,interesting,pos,False,surreal
1745,2,quirky,pos,steven spielberg,neg,False,surreal
1745,3,dystopia,neg,dark comedy,pos,False,surreal
1745,4,sci-fi,neg,sci-fi,neg,True,surreal
1745,5,romance,pos,romance,pos,True,surreal
4520,1,action,neg,classic,neg,True,anime
4520,2,fantasy,pos,tom hanks,neg,False,anime
4520,3,beautiful,pos,matt damon,neg,False,anime
4520,4,fun,pos,samuel l jackson,neg,False,anime
4520,5,children,pos,children,pos,True,anime
3096,1,aliens,neg,cult film,neg,True,sci-fi
3096,2,action,neg,classic,pos,False,sci-fi
3096,3,dvd,neg,history,neg,True,sci-fi
3096,4,sequel,neg,violence,neg,True,sci-fi
3096,5,space,neg,zombies,neg,True,sci-fi
4937,1,organized crime,neg,drama,neg,True,dark comedy
4937,2,samuel l jackson,neg,fun,neg,True,dark comedy
4937,3,crime,neg,family,neg,True,dark comedy
4937,4,quirky,neg,steven spielberg,neg,True,dark comedy
4937,5,dvd,pos,depressing,neg,False,dark comedy
5376,1,spoof,neg,nazis,neg,True,super-hero
5376,2,action,pos,classic,neg,False,super-hero
5376,3,sequel,pos,music,pos,True,super-hero
5376,4,dark,neg,thriller,neg,True,super-hero
5376,5,superhero,pos,biography,neg,False,super-hero
6300,1,nonlinear,neg,oscar (best actor),neg,True,organized crime
6300,2,crime,neg,family,neg,True,violence
6300,3,intense,neg,interesting,neg,True,violence
6300,4,psychology,neg,bruce willis,neg,True,violence
6300,5,mental illness,neg,heist,neg,True,violence
133,1,sequel,neg,suicide,neg,True,los angeles
133,2,new york city,neg,ghosts,neg,True,los angeles
133,3,overrated,pos,nudity (topless - brief),pos,True,los angeles
133,4,boxing,neg,bruce willis,neg,True,los angeles
133,5,satire,neg,horror,neg,True,los angeles
6914,1,nudity (topless - brief),neg,fun,neg,True,musical
6914,2,fantasy,neg,drama,neg,True,music
6914,3,music,pos,oscar (best picture),neg,False,musical
6914,4,mafia,neg,family,neg,True,classic
6914,5,prison,pos,musical,pos,True,classic
1604,1,post apocalyptic,neg,chick flick,neg,True,martial arts
1604,2,japan,neg,dvd,neg,True,martial arts
1604,3,dystopia,neg,oscar (best actor),neg,True,martial arts
1604,4,sci-fi,neg,adventure,neg,True,martial arts
1604,5,overrated,pos,future,neg,False,martial arts
1830,1,spoof,neg,nazis,neg,True,super-hero
1830,2,action,pos,classic,neg,False,super-hero
1830,3,sequel,pos,music,neg,False,super-hero
1830,4,dark,neg,thriller,neg,True,super-hero
1830,5,comic book,pos,los angeles,neg,False,super-hero
2155,1,aliens,neg,cult film,pos,False,sci-fi
2155,2,action,neg,romance,neg,True,sci-fi
2155,3,sequel,neg,music,neg,True,sci-fi
2155,4,dystopia,pos,oscar (best actor),neg,False,sci-fi
2155,5,future,pos,overrated,pos,True,sci-fi
2614,1,film noir,neg,fun,neg,True,comic book
2614,2,revenge,pos,cute,neg,False,comic book
2614,3,dark,neg,thriller,neg,True,comic book
2614,4,action,pos,classic,neg,False,comic book
2614,5,superhero,pos,biography,neg,False,comic book
5106,1,nazis,neg,robots,neg,True,prison
5106,2,classic,neg,surreal,neg,True,prison
5106,3,great movie,neg,high school,neg,True,prison
5106,4,fantasy,pos,stupid,pos,True,seen more than once
5106,5,sci-fi,pos,murder,pos,True,seen more than once
3144,1,crime,neg,family,neg,True,violence
3144,2,organized crime,pos,drama,neg,False,violence
3144,3,racism,neg,heist,neg,True,violence
3144,4,intense,pos,interesting,neg,False,violence
3144,5,mental illness,pos,mental illness,pos,True,violence
2135,1,drama,pos,organized crime,neg,False,africa
2135,2,depressing,neg,dvd,pos,False,africa
2135,3,true story,neg,disturbing,neg,True,africa
2135,4,violent,neg,predictable,neg,True,africa
2135,5,war,neg,cult film,neg,True,africa
7996,1,aliens,pos,historical,pos,True,sci-fi
7996,2,arnold schwarzenegger,neg,based on a book,neg,True,action
7996,3,dvd,neg,history,neg,True,action
7996,4,adventure,neg,holocaust,neg,True,action
7996,5,sequel,pos,suicide,neg,False,action
2454,1,classic,neg,action,neg,True,martin scorsese
2454,2,murder,neg,sci-fi,neg,True,martin scorsese
2454,3,great movie,neg,high school,neg,True,martin scorsese
2454,4,remake,neg,coming of age,neg,True,martin scorsese
2454,5,violent,neg,girlie movie,neg,True,martin scorsese
3828,1,drama,neg,organized crime,neg,True,steven spielberg
3828,2,tom cruise,neg,cute,neg,True,steven spielberg
3828,3,future,neg,oscar (best actor),neg,True,steven spielberg
3828,4,nazis,neg,police,neg,True,steven spielberg
3828,5,harrison ford,neg,biography,neg,True,steven spielberg
1607,1,war,neg,magic,neg,True,classic
1607,2,organized crime,pos,drama,neg,False,classic
1607,3,dvd,neg,depressing,neg,True,classic
1607,4,based on a book,pos,teen,pos,True,classic
1607,5,prison,neg,musical,neg,True,classic
2202,1,love,pos,underrated,neg,False,religion
2202,2,death,neg,high school,neg,True,religion
2202,3,comedy,pos,bruce willis,neg,False,religion
2202,4,satire,pos,horror,pos,True,religion
2202,5,hilarious,neg,great soundtrack,neg,True,religion
3424,1,nazis,neg,british,neg,True,prison
3424,2,classic,pos,action,neg,False,prison
3424,3,seen more than once,pos,nudity (topless),neg,False,prison
3424,4,great movie,pos,high school,neg,False,prison
3424,5,stephen king,pos,stephen king,pos,True,prison
6893,1,comedy,neg,bruce willis,neg,True,england
6893,2,007,neg,time travel,neg,True,england
6893,3,cute,neg,world war ii,pos,False,england
6893,4,london,neg,underrated,neg,True,england
6893,5,zombies,neg,space,neg,True,england
5543,1,war,neg,magic,neg,True,classic
5543,2,organized crime,neg,drama,neg,True,classic
5543,3,based on a book,neg,teen,pos,False,classic
5543,4,mafia,neg,family,neg,True,classic
5543,5,prison,neg,comic book,neg,True,classic
2987,1,martin scorsese,neg,sci-fi,neg,True,beautiful
2987,2,organized crime,neg,drama,neg,True,cult film
2987,3,action,neg,classic,pos,False,christmas
2987,4,nonlinear,neg,oscar (best actor),neg,True,cult film
2987,5,crime,neg,family,neg,True,christmas
6253,1,sci-fi,neg,murder,pos,False,seen more than once
6253,2,overrated,pos,murder,neg,False,seen more than once
6253,3,drama,neg,hilarious,pos,False,seen more than once
6253,4,classic,neg,classic,neg,True,seen more than once
6253,5,fairy tale,neg,fairy tale,neg,True,disney
5604,1,sequel,neg,music,neg,True,robots
5604,2,arnold schwarzenegger,pos,based on a book,neg,False,robots
5604,3,dystopia,pos,oscar (best actor),neg,False,robots
5604,4,space,neg,history,neg,True,robots
5604,5,sci-fi,pos,murder,pos,True,robots
2642,1,dvd,neg,depressing,neg,True,quirky
2642,2,dark comedy,neg,twist ending,neg,True,quirky
2642,3,jim carrey,neg,biography,neg,True,quirky
2642,4,love,pos,underrated,pos,True,quirky
2642,5,seen more than once,pos,comedy,pos,True,quirky
132,1,lesbian,neg,seen more than once,pos,False,teen
132,2,seen more than once,pos,comedy,pos,True,teen
132,3,time travel,neg,suspense,neg,True,teen
132,4,nudity (topless),neg,seen more than once,pos,False,teen
132,5,fun,pos,christmas,neg,False,teen
7373,1,satire,neg,horror,neg,True,animation
7373,2,family,neg,mafia,neg,True,animation
7373,3,funny,neg,new york city,neg,True,animation
7373,4,children,neg,great soundtrack,neg,True,animation
7373,5,comedy,pos,bruce willis,neg,False,animation
118,1,war,neg,france,neg,True,classic
118,2,organized crime,neg,drama,neg,True,classic
118,3,based on a book,neg,hilarious,neg,True,classic
118,4,mafia,neg,family,neg,True,classic
118,5,prison,neg,musical,neg,True,classic
1332,1,england,neg,post-apocalyptic,neg,True,parody
1332,2,comedy,neg,bruce willis,neg,True,parody
1332,3,satire,neg,horror,neg,True,parody
1332,4,stupid,pos,fantasy,pos,True,parody
1332,5,underrated,neg,love,neg,True,parody
426,1,time travel,neg,007,neg,True,tom cruise
426,2,espionage,neg,family,neg,True,tom cruise
426,3,murder,neg,overrated,neg,True,tom cruise
426,4,remake,pos,coming of age,neg,False,tom cruise
426,5,dystopia,neg,oscar (best actor),neg,True,tom cruise
874,1,love,neg,underrated,neg,True,girlie movie
874,2,new york city,neg,ghosts,neg,True,girlie movie
874,3,drama,neg,organized crime,neg,True,girlie movie
874,4,suicide,pos,sequel,neg,False,girlie movie
874,5,fun,neg,film noir,neg,True,girlie movie
4049,1,time travel,neg,romance,pos,False,tom cruise
4049,2,espionage,neg,family,neg,True,tom cruise
4049,3,murder,neg,overrated,neg,True,tom cruise
4049,4,heist,pos,mental illness,pos,True,remake
4049,5,post-apocalyptic,neg,england,neg,True,remake
3006,1,true story,neg,disturbing,pos,False,oscar (best picture)
3006,2,mental illness,neg,heist,neg,True,oscar (best picture)
3006,3,mafia,neg,family,neg,True,oscar (best picture)
3006,4,war,pos,magic,neg,False,oscar (best picture)
3006,5,dvd,neg,oscar (best picture),pos,False,oscar (best picture)
4495,1,sci-fi,neg,martin scorsese,neg,True,seen more than once
4495,2,overrated,pos,nudity (topless - brief),neg,False,seen more than once
4495,3,classic,neg,action,neg,True,seen more than once
4495,4,based on a book,neg,hilarious,neg,True,seen more than once
4495,5,prison,neg,musical,pos,False,seen more than once
3271,1,children,pos,great soundtrack,neg,False,johnny depp
3271,2,horror,neg,parody,neg,True,johnny depp
3271,3,action,pos,romance,neg,False,johnny depp
3271,4,dark,neg,thriller,neg,True,johnny depp
3271,5,drugs,neg,terrorism,neg,True,johnny depp
3940,1,nudity (topless),neg,boring,neg,True,lesbian
3940,2,dvd,neg,depressing,neg,True,gay
3940,3,beautiful,neg,love,neg,True,gay
3940,4,coming of age,pos,remake,pos,True,lesbian
3940,5,girlie movie,neg,violent,neg,True,gay
702,1,war,pos,france,pos,True,action
702,2,dvd,neg,history,neg,True,action
702,3,harrison ford,neg,biography,pos,False,action
702,4,sci-fi,pos,adventure,pos,True,action
702,5,super-hero,neg,cute,neg,True,action
7487,1,aliens,neg,cult film,pos,False,sci-fi
7487,2,action,pos,classic,neg,False,sci-fi
7487,3,robots,pos,violence,neg,False,sci-fi
7487,4,dvd,pos,dvd,pos,True,sci-fi
7487,5,future,neg,future,neg,True,sci-fi
3160,1,true story,neg,aliens,neg,True,oscar (best picture)
3160,2,mental illness,neg,heist,neg,True,oscar (best picture)
3160,3,mafia,neg,family,neg,True,oscar (best picture)
3160,4,war,neg,cult film,neg,True,oscar (best picture)
3160,5,world war ii,neg,cute,neg,True,oscar (best picture)
6122,1,dvd,pos,depressing,neg,False,quirky
6122,2,dark comedy,pos,dystopia,neg,False,quirky
6122,3,seen more than once,pos,nudity (topless),neg,False,quirky
6122,4,crime,pos,crime,pos,True,quirky
6122,5,memory,pos,memory,pos,True,quirky
5868,1,aliens,neg,cult film,pos,False,sci-fi
5868,2,action,pos,classic,neg,False,sci-fi
5868,3,robots,neg,violence,neg,True,sci-fi
5868,4,dvd,pos,depressing,neg,False,sci-fi
5868,5,dystopia,pos,dystopia,pos,True,sci-fi
2340,1,interesting,neg,disturbing,neg,True,harrison ford
2340,2,action,pos,classic,neg,False,harrison ford
2340,3,great soundtrack,neg,children,neg,True,harrison ford
2340,4,adventure,neg,holocaust,neg,True,harrison ford
2340,5,sci-fi,neg,murder,pos,False,harrison ford
2295,1,espionage,pos,family,neg,False,hitchcock
2295,2,murder,pos,overrated,neg,False,hitchcock
2295,3,horror,neg,parody,pos,False,hitchcock
2295,4,mystery,pos,mystery,pos,True,hitchcock
2295,5,seen more than once,neg,seen more than once,neg,True,hitchcock
747,1,interesting,neg,disturbing,neg,True,harrison ford
747,2,action,pos,classic,neg,False,harrison ford
747,3,great soundtrack,neg,children,neg,True,harrison ford
747,4,adventure,pos,history,neg,False,harrison ford
747,5,sci-fi,neg,murder,neg,True,harrison ford
7860,1,dvd,pos,oscar (best picture),pos,True,quirky
7860,2,dark comedy,neg,dystopia,neg,True,quirky
7860,3,jim carrey,pos,biography,pos,True,quirky
7860,4,love,neg,underrated,pos,False,quirky
7860,5,memory,neg,great soundtrack,neg,True,quirky
3345,1,love,neg,underrated,neg,True,religion
3345,2,sci-fi,pos,murder,neg,False,aliens
3345,3,thriller,neg,comic book,neg,True,serial killer
3345,4,cannibalism,pos,conspiracy,neg,False,serial killer
3345,5,martial arts,neg,nazis,pos,False,dystopia
2601,1,morgan freeman,neg,oscar (best actor),pos,False,drama
2601,2,overrated,neg,nudity (topless - brief),neg,True,seen more than once
2601,3,based on a book,neg,arnold schwarzenegger,neg,True,seen more than once
2601,4,fantasy,neg,stupid,neg,True,seen more than once
2601,5,surreal,neg,classic,neg,True,seen more than once
5699,1,sequel,neg,music,neg,True,los angeles
5699,2,new york city,neg,serial killer,neg,True,los angeles
5699,3,overrated,pos,murder,pos,True,los angeles
5699,4,boxing,neg,bruce willis,neg,True,los angeles
5699,5,satire,neg,horror,neg,True,los angeles
6567,1,satire,pos,horror,neg,False,animation
6567,2,family,neg,mafia,neg,True,animation
6567,3,funny,neg,new york city,neg,True,animation
6567,4,children,neg,great soundtrack,pos,False,animation
6567,5,seen more than once,neg,nudity (topless),neg,True,animation
1547,1,true story,neg,disturbing,neg,True,oscar (best picture)
1547,2,mental illness,neg,heist,neg,True,oscar (best picture)
1547,3,mafia,neg,family,neg,True,oscar (best picture)
1547,4,war,pos,france,neg,False,oscar (best picture)
1547,5,dvd,neg,history,neg,True,oscar (best picture)
4883,1,film noir,neg,fun,neg,True,comic book
4883,2,revenge,pos,cute,neg,False,comic book
4883,3,dark,neg,thriller,neg,True,comic book
4883,4,action,pos,classic,neg,False,comic book
4883,5,superhero,neg,biography,neg,True,comic book
4425,1,war,pos,sports,pos,True,classic
4425,2,organized crime,neg,drama,neg,True,classic
4425,3,based on a book,pos,arnold schwarzenegger,neg,False,classic
4425,4,mafia,neg,family,neg,True,classic
4425,5,prison,neg,comic book,neg,True,classic
4994,1,mystery,neg,biography,neg,True,clint eastwood
4994,2,oscar (best picture),pos,cult film,neg,False,clint eastwood
4994,3,drama,pos,hilarious,neg,False,clint eastwood
