user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase
4887,2,intense,neg,intense,neg,True,violence
4887,3,mental illness,neg,mental illness,neg,True,violence
4887,4,mafia,neg,mafia,neg,True,violence
4887,5,organized crime,pos,organized crime,pos,True,violence
1656,1,holocaust,neg,holocaust,neg,True,war
1656,2,africa,neg,africa,neg,True,war
1656,3,world war ii,neg,world war ii,neg,True,war
1656,4,dvd,pos,dvd,pos,True,war
1656,5,historical,neg,historical,neg,True,war
4786,1,beautiful,neg,beautiful,neg,True,anime
4786,2,fun,neg,fun,neg,True,anime
4786,3,japan,pos,japan,pos,True,anime
4786,4,animation,pos,animation,pos,True,anime
4786,5,marvel,neg,marvel,neg,True,comic book
7305,1,violence,pos,violence,pos,True,martin scorsese
7305,2,great movie,pos,great movie,pos,True,martin scorsese
7305,3,mafia,pos,mafia,pos,True,martin scorsese
7305,4,violent,pos,violent,pos,True,martin scorsese
7305,5,murder,neg,murder,neg,True,martin scorsese
1609,1,dvd,pos,dvd,pos,True,classic
1609,2,based on a book,neg,based on a book,neg,True,classic
1609,3,prison,neg,prison,neg,True,classic
1609,4,morgan freeman,neg,morgan freeman,neg,True,classic
1609,5,organized crime,neg,organized crime,neg,True,classic
2936,1,thriller,pos,thriller,pos,True,serial killer
2936,2,brad pitt,neg,brad pitt,neg,True,serial killer
2936,3,crime,pos,crime,pos,True,serial killer
2936,4,disturbing,pos,disturbing,pos,True,serial killer
2936,5,psychology,neg,psychology,neg,True,serial killer
3789,1,dark,pos,dark,pos,True,comic book
3789,2,action,pos,action,pos,True,comic book
3789,3,superhero,pos,superhero,pos,True,comic book
3789,4,terrorism,neg,terrorism,neg,True,comic book
3789,5,revenge,neg,revenge,neg,True,comic book
172,1,sequel,neg,sequel,neg,True,superhero
172,2,dark,neg,dark,neg,True,superhero
172,3,super-hero,pos,super-hero,pos,True,superhero
172,4,dvd,pos,dvd,pos,True,superhero
172,5,action,pos,action,pos,True,superhero
4315,1,superhero,neg,superhero,neg,True,action
4315,2,harrison ford,pos,harrison ford,pos,True,action
4315,3,super-hero,neg,super-hero,neg,True,action
4315,4,aliens,neg,aliens,neg,True,action
4315,5,dvd,neg,dvd,neg,True,action
4943,1,dvd,neg,dvd,neg,True,classic
4943,2,based on a book,neg,based on a book,neg,True,classic
4943,3,prison,neg,prison,neg,True,classic
4943,4,morgan freeman,neg,morgan freeman,neg,True,classic
4943,5,organized crime,neg,organized crime,neg,True,classic
5002,1,dvd,pos,dvd,pos,True,sci-fi
5002,2,sequel,neg,sequel,neg,True,sci-fi
5002,3,space,neg,space,neg,True,sci-fi
5002,4,robots,neg,robots,neg,True,sci-fi
5002,5,action,pos,action,pos,True,sci-fi
1006,1,black and white,neg,black and white,neg,True,music
1006,2,drama,neg,drama,neg,True,music
1006,3,true story,pos,true story,pos,True,music
1006,4,world war ii,neg,world war ii,neg,True,biography
1006,5,history,neg,history,neg,True,biography
6346,1,great soundtrack,neg,great soundtrack,neg,True,harrison ford
6346,2,adventure,pos,adventure,pos,True,harrison ford
6346,3,harrison ford,pos,harrison ford,pos,True,nazis
6346,4,world war ii,neg,world war ii,neg,True,nazis
6346,5,holocaust,neg,holocaust,neg,True,steven spielberg
2571,1,dvd,neg,dvd,neg,True,classic
2571,2,based on a book,neg,based on a book,neg,True,classic
2571,3,prison,neg,prison,neg,True,classic
2571,4,morgan freeman,neg,morgan freeman,neg,True,classic
2571,5,organized crime,neg,organized crime,neg,True,classic
1474,1,thriller,neg,thriller,neg,True,alfred hitchcock
1474,2,psychology,pos,psychology,pos,True,alfred hitchcock
1474,3,hitchcock,pos,hitchcock,pos,True,alfred hitchcock
1474,4,seen more than once,neg,seen more than once,neg,True,alfred hitchcock
1474,5,horror,neg,horror,neg,True,alfred hitchcock
4413,1,matt damon,neg,matt damon,neg,True,religion
4413,2,comedy,pos,comedy,pos,True,religion
4413,3,funny,pos,funny,pos,True,religion
4413,4,sad,neg,sad,neg,True,religion
4413,5,death,neg,death,neg,True,religion
1402,1,mystery,neg,mystery,neg,True,cult film
1402,2,jim carrey,neg,jim carrey,neg,True,quirky
1402,3,love,neg,love,neg,True,quirky
1402,4,romance,neg,romance,neg,True,quirky
1402,5,dark comedy,neg,dark comedy,neg,True,quirky
7935,1,dark,neg,dark,neg,True,comic book
7935,2,action,pos,action,pos,True,comic book
7935,3,superhero,pos,superhero,pos,True,comic book
7935,4,terrorism,neg,terrorism,neg,True,comic book
7935,5,revenge,pos,revenge,pos,True,comic book
5587,1,dvd,pos,dvd,pos,True,fantasy
5587,2,overrated,pos,overrated,pos,True,fantasy
5587,3,based on a book,pos,based on a book,pos,True,fantasy
5587,4,boring,pos,boring,pos,True,fantasy
5587,5,epic,pos,epic,pos,True,fantasy
7710,1,dvd,pos,dvd,pos,True,sci-fi
7710,2,sequel,neg,sequel,neg,True,sci-fi
7710,3,space,neg,space,neg,True,sci-fi
7710,4,crime,pos,crime,pos,True,organized crime
7710,5,samuel l jackson,neg,samuel l jackson,neg,True,organized crime
2746,1,quirky,neg,quirky,neg,True,paris
2746,2,coming of age,neg,coming of age,neg,True,paris
2746,3,france,pos,france,pos,True,paris
2746,4,new york city,neg,new york city,neg,True,paris
2746,5,love,neg,love,neg,True,paris
1482,1,overrated,neg,overrated,neg,True,drama
1482,2,cute,neg,cute,neg,True,chick flick
1482,3,romance,neg,romance,neg,True,chick flick
1482,4,remake,neg,remake,neg,True,chick flick
1482,5,fun,neg,fun,neg,True,chick flick
2892,1,dvd,neg,dvd,neg,True,tom cruise
2892,2,murder,neg,murder,neg,True,tom cruise
2892,3,steven spielberg,neg,steven spielberg,neg,True,tom cruise
2892,4,future,neg,future,neg,True,japan
2892,5,drama,neg,drama,neg,True,japan
4019,1,dvd,pos,dvd,pos,True,classic
4019,2,based on a book,neg,based on a book,neg,True,classic
4019,3,prison,neg,prison,neg,True,classic
4019,4,morgan freeman,neg,morgan freeman,neg,True,classic
4019,5,organized crime,neg,organized crime,neg,True,classic
2928,1,adventure,neg,adventure,neg,True,space
2928,2,dvd,pos,dvd,pos,True,space
2928,3,sci-fi,pos,sci-fi,pos,True,space
2928,4,robots,neg,robots,neg,True,space
2928,5,sequel,neg,sequel,neg,True,space
199,1,based on a book,pos,based on a book,pos,True,drugs
199,2,crime,neg,crime,neg,True,drugs
199,3,depressing,pos,depressing,pos,True,drugs
199,4,violence,neg,violence,neg,True,drugs
199,5,intense,neg,intense,neg,True,drugs
2804,1,racism,neg,racism,neg,True,violence
2804,2,intense,neg,intense,neg,True,violence
2804,3,mental illness,neg,mental illness,neg,True,violence
2804,4,mafia,neg,mafia,neg,True,violence
2804,5,organized crime,pos,organized crime,pos,True,violence
5624,1,dvd,pos,dvd,pos,True,fantasy
5624,2,overrated,pos,overrated,pos,True,fantasy
5624,3,based on a book,pos,based on a book,pos,True,fantasy
5624,4,boring,pos,boring,pos,True,fantasy
5624,5,epic,pos,epic,pos,True,fantasy
6398,1,dvd,neg,dvd,neg,True,sci-fi
6398,2,sequel,neg,sequel,neg,True,sci-fi
6398,3,prison,neg,prison,neg,True,seen more than once
6398,4,based on a book,neg,based on a book,neg,True,seen more than once
6398,5,fantasy,neg,fantasy,neg,True,seen more than once
6780,1,adventure,neg,adventure,neg,True,space
6780,2,dvd,pos,dvd,pos,True,space
6780,3,sci-fi,pos,sci-fi,pos,True,space
6780,4,robots,neg,robots,neg,True,space
6780,5,sequel,neg,sequel,neg,True,space
658,1,seen more than once,neg,seen more than once,neg,True,martial arts
658,2,dystopia,neg,dystopia,neg,True,martial arts
658,3,overrated,neg,overrated,neg,True,martial arts
658,4,dvd,pos,dvd,pos,True,martial arts
658,5,japan,neg,japan,neg,True,martial arts
5595,1,based on a true story,neg,based on a true story,neg,True,england
5595,2,based on a book,neg,based on a book,neg,True,classic
5595,3,mafia,neg,mafia,neg,True,classic
5595,4,stephen king,neg,stephen king,neg,True,classic
5595,5,london,neg,london,neg,True,england
837,1,spoof,neg,spoof,neg,True,zombies
837,2,comedy,pos,comedy,pos,True,zombies
837,3,horror,pos,horror,pos,True,zombies
837,4,sequel,neg,sequel,neg,True,zombies
837,5,cult film,neg,cult film,neg,True,zombies
6831,1,mystery,neg,mystery,neg,True,twist ending
6831,2,memory,neg,memory,neg,True,twist ending
6831,3,ghosts,neg,ghosts,neg,True,twist ending
6831,4,nonlinear,neg,nonlinear,neg,True,twist ending
6831,5,suspense,pos,suspense,pos,True,twist ending
6911,1,dystopia,pos,dystopia,pos,True,robots
6911,2,space,neg,space,neg,True,robots
6911,3,future,pos,future,pos,True,robots
6911,4,harrison ford,neg,harrison ford,neg,True,robots
6911,5,arnold schwarzenegger,pos,arnold schwarzenegger,pos,True,robots
617,1,crime,neg,crime,neg,True,quirky
617,2,based on a book,neg,based on a book,neg,True,drugs
617,3,depressing,neg,depressing,neg,True,drugs
617,4,violence,neg,violence,neg,True,drugs
617,5,love,neg,love,neg,True,quirky
2273,1,overrated,neg,overrated,neg,True,drama
2273,2,chick flick,neg,chick flick,neg,True,romance
2273,3,love,neg,love,neg,True,romance
2273,4,seen more than once,pos,seen more than once,pos,True,drama
2273,5,oscar (best picture),neg,oscar (best picture),neg,True,classic
3777,1,dvd,neg,dvd,neg,True,classic
3777,2,based on a book,pos,based on a book,pos,True,classic
3777,3,prison,neg,prison,neg,True,classic
3777,4,morgan freeman,neg,morgan freeman,neg,True,classic
3777,5,organized crime,neg,organized crime,neg,True,classic
5053,1,time travel,neg,time travel,neg,True,teen
5053,2,nudity (topless),neg,nudity (topless),neg,True,teen
5053,3,high school,pos,high school,pos,True,teen
5053,4,robin williams,neg,robin williams,neg,True,teen
5053,5,seen more than once,pos,seen more than once,pos,True,teen
6472,1,dvd,pos,dvd,pos,True,sci-fi
6472,2,sequel,pos,sequel,pos,True,sci-fi
6472,3,space,pos,space,pos,True,sci-fi
6472,4,robots,pos,robots,pos,True,sci-fi
6472,5,action,pos,action,pos,True,sci-fi
7562,1,dvd,neg,dvd,neg,True,classic
7562,2,based on a book,neg,based on a book,neg,True,classic
7562,3,prison,neg,prison,neg,True,classic
7562,4,morgan freeman,neg,morgan freeman,neg,True,classic
7562,5,organized crime,neg,organized crime,neg,True,classic
4788,1,based on a true story,neg,based on a true story,neg,True,heist
4788,2,cars,neg,cars,neg,True,heist
4788,3,matt damon,pos,matt damon,pos,True,heist
4788,4,london,neg,london,neg,True,heist
4788,5,remake,pos,remake,pos,True,heist
1106,1,overrated,neg,overrated,neg,True,japan
1106,2,based on a book,neg,based on a book,neg,True,classic
1106,3,mafia,neg,mafia,neg,True,classic
1106,4,stephen king,neg,stephen king,neg,True,classic
1106,5,organized crime,neg,organized crime,neg,True,classic
1692,1,dvd,pos,dvd,pos,True,sci-fi
1692,2,sequel,neg,sequel,neg,True,sci-fi
1692,3,space,pos,space,pos,True,sci-fi
1692,4,robots,neg,robots,neg,True,sci-fi
1692,5,action,neg,action,neg,True,sci-fi
6187,1,classic,neg,classic,neg,True,seen more than once
6187,2,based on a book,neg,based on a book,neg,True,seen more than once
6187,3,dvd,pos,dvd,pos,True,seen more than once
6187,4,drama,neg,drama,neg,True,seen more than once
6187,5,overrated,pos,overrated,pos,True,seen more than once
5307,1,sequel,neg,sequel,neg,True,super-hero
5307,2,dark,neg,dark,neg,True,super-hero
5307,3,superhero,pos,superhero,pos,True,super-hero
5307,4,new york,neg,new york,neg,True,super-hero
5307,5,action,pos,action,pos,True,super-hero
7039,1,superhero,neg,superhero,neg,True,action
7039,2,adventure,neg,adventure,neg,True,harrison ford
7039,3,space,neg,space,neg,True,harrison ford
7039,4,comic book,neg,comic book,neg,True,action
7039,5,action,pos,action,pos,True,harrison ford
1745,1,sci-fi,neg,sci-fi,neg,True,surreal
1745,2,seen more than once,pos,seen more than once,pos,True,surreal
1745,3,love,neg,love,neg,True,surreal
1745,4,dystopia,neg,dystopia,neg,True,surreal
1745,5,quirky,pos,quirky,pos,True,surreal
4520,1,beautiful,pos,beautiful,pos,True,anime
4520,2,fun,pos,fun,pos,True,anime
4520,3,japan,pos,japan,pos,True,anime
4520,4,animation,neg,animation,neg,True,anime
4520,5,fantasy,pos,fantasy,pos,True,anime
3096,1,dvd,neg,dvd,neg,True,sci-fi
3096,2,sequel,neg,sequel,neg,True,sci-fi
3096,3,space,neg,space,neg,True,sci-fi
3096,4,robots,pos,robots,pos,True,sci-fi
3096,5,action,neg,action,neg,True,sci-fi
4937,1,classic,pos,classic,pos,True,dark comedy
4937,2,crime,neg,crime,neg,True,dark comedy
4937,3,black comedy,neg,black comedy,neg,True,dark comedy
4937,4,dvd,pos,dvd,pos,True,dark comedy
4937,5,samuel l jackson,neg,samuel l jackson,neg,True,dark comedy
5376,1,sequel,pos,sequel,pos,True,super-hero
5376,2,dark,neg,dark,neg,True,super-hero
5376,3,superhero,pos,superhero,pos,True,super-hero
5376,4,new york,pos,new york,pos,True,super-hero
5376,5,action,pos,action,pos,True,super-hero
6300,1,new york city,neg,new york city,neg,True,organized crime
6300,2,intense,neg,intense,neg,True,violence
6300,3,samuel l jackson,neg,samuel l jackson,neg,True,organized crime
6300,4,violence,pos,violence,pos,True,mafia
6300,5,martin scorsese,neg,martin scorsese,neg,True,mafia
133,1,classic,pos,classic,pos,True,los angeles
133,2,overrated,neg,overrated,neg,True,los angeles
133,3,film noir,pos,film noir,pos,True,los angeles
133,4,satire,neg,satire,neg,True,los angeles
133,5,new york city,neg,new york city,neg,True,los angeles
6914,1,dvd,pos,dvd,pos,True,fantasy
6914,2,overrated,neg,overrated,neg,True,fantasy
6914,3,space,neg,space,neg,True,sci-fi
6914,4,magic,neg,magic,neg,True,fantasy
6914,5,cannibalism,neg,cannibalism,neg,True,musical
1604,1,seen more than once,pos,seen more than once,pos,True,martial arts
1604,2,dystopia,neg,dystopia,neg,True,martial arts
1604,3,overrated,pos,overrated,pos,True,martial arts
1604,4,dvd,neg,dvd,neg,True,martial arts
1604,5,japan,pos,japan,pos,True,martial arts
1830,1,sequel,pos,sequel,pos,True,super-hero
1830,2,dark,neg,dark,neg,True,super-hero
1830,3,superhero,pos,superhero,pos,True,super-hero
1830,4,new york,pos,new york,pos,True,super-hero
1830,5,action,pos,action,pos,True,super-hero
2155,1,dvd,neg,dvd,neg,True,sci-fi
2155,2,sequel,neg,sequel,neg,True,sci-fi
2155,3,space,neg,space,neg,True,sci-fi
2155,4,robots,pos,robots,pos,True,sci-fi
2155,5,action,neg,action,neg,True,sci-fi
2614,1,dark,neg,dark,neg,True,comic book
2614,2,action,pos,action,pos,True,comic book
2614,3,superhero,pos,superhero,pos,True,comic book
2614,4,terrorism,neg,terrorism,neg,True,comic book
2614,5,revenge,pos,revenge,pos,True,comic book
5106,1,seen more than once,pos,seen more than once,pos,True,prison
5106,2,based on a book,neg,based on a book,neg,True,classic
5106,3,morgan freeman,neg,morgan freeman,neg,True,prison
5106,4,organized crime,neg,organized crime,neg,True,classic
5106,5,great movie,neg,great movie,neg,True,prison
3144,1,racism,neg,racism,neg,True,violence
3144,2,intense,pos,intense,pos,True,violence
3144,3,mental illness,pos,mental illness,pos,True,violence
3144,4,mafia,neg,mafia,neg,True,violence
3144,5,organized crime,neg,organized crime,neg,True,violence
2135,1,violent,neg,violent,neg,True,africa
2135,2,beautiful,pos,beautiful,pos,True,africa
2135,3,thriller,pos,thriller,pos,True,africa
2135,4,true story,neg,true story,neg,True,africa
2135,5,depressing,neg,depressing,neg,True,africa
7996,1,superhero,neg,superhero,neg,True,action
7996,2,harrison ford,neg,harrison ford,neg,True,action
7996,3,super-hero,neg,super-hero,neg,True,action
7996,4,aliens,neg,aliens,neg,True,action
7996,5,dvd,neg,dvd,neg,True,action
2454,1,violence,neg,violence,neg,True,martin scorsese
2454,2,great movie,neg,great movie,neg,True,martin scorsese
2454,3,mafia,neg,mafia,neg,True,martin scorsese
2454,4,violent,neg,violent,neg,True,martin scorsese
2454,5,murder,neg,murder,neg,True,martin scorsese
3828,1,true story,neg,true story,neg,True,steven spielberg
3828,2,future,neg,future,neg,True,steven spielberg
3828,3,world war ii,neg,world war ii,neg,True,steven spielberg
3828,4,harrison ford,neg,harrison ford,neg,True,steven spielberg
3828,5,tom cruise,neg,tom cruise,neg,True,steven spielberg
1607,1,dvd,neg,dvd,neg,True,classic
1607,2,based on a book,neg,based on a book,neg,True,classic
1607,3,prison,neg,prison,neg,True,classic
1607,4,morgan freeman,neg,morgan freeman,neg,True,classic
1607,5,organized crime,neg,organized crime,neg,True,classic
2202,1,matt damon,pos,matt damon,pos,True,religion
2202,2,comedy,pos,comedy,pos,True,religion
2202,3,funny,pos,funny,pos,True,religion
2202,4,sad,neg,sad,neg,True,religion
2202,5,death,neg,death,neg,True,religion
3424,1,seen more than once,pos,seen more than once,pos,True,prison
3424,2,great movie,pos,great movie,pos,True,prison
3424,3,morgan freeman,pos,morgan freeman,pos,True,prison
3424,4,revenge,pos,revenge,pos,True,prison
3424,5,classic,pos,classic,pos,True,prison
6893,1,based on a true story,neg,based on a true story,neg,True,england
6893,2,cute,pos,cute,pos,True,england
6893,3,prison,neg,prison,neg,True,classic
6893,4,family,pos,family,pos,True,england
6893,5,london,neg,london,neg,True,england
5543,1,dvd,neg,dvd,neg,True,classic
5543,2,based on a book,pos,based on a book,pos,True,classic
5543,3,prison,neg,prison,neg,True,classic
5543,4,morgan freeman,neg,morgan freeman,neg,True,classic
5543,5,organized crime,neg,organized crime,neg,True,classic
2987,1,world war ii,neg,world war ii,neg,True,christmas
2987,2,samuel l jackson,neg,samuel l jackson,neg,True,cult film
2987,3,seen more than once,neg,seen more than once,neg,True,christmas
2987,4,love,neg,love,neg,True,christmas
2987,5,hitchcock,neg,hitchcock,neg,True,christmas
6253,1,classic,neg,classic,neg,True,seen more than once
6253,2,based on a book,neg,based on a book,neg,True,seen more than once
6253,3,dvd,pos,dvd,pos,True,seen more than once
6253,4,drama,neg,drama,neg,True,seen more than once
6253,5,overrated,neg,overrated,neg,True,seen more than once
5604,1,dystopia,pos,dystopia,pos,True,robots
5604,2,space,neg,space,neg,True,robots
5604,3,future,pos,future,pos,True,robots
5604,4,harrison ford,neg,harrison ford,neg,True,robots
5604,5,arnold schwarzenegger,pos,arnold schwarzenegger,pos,True,robots
2642,1,crime,neg,crime,neg,True,quirky
2642,2,jim carrey,neg,jim carrey,neg,True,quirky
2642,3,surreal,neg,surreal,neg,True,quirky
2642,4,seen more than once,pos,seen more than once,pos,True,quirky
2642,5,dark comedy,neg,dark comedy,neg,True,quirky
132,1,time travel,neg,time travel,neg,True,teen
132,2,nudity (topless),neg,nudity (topless),neg,True,teen
132,3,high school,pos,high school,pos,True,teen
132,4,robin williams,neg,robin williams,neg,True,teen
132,5,seen more than once,pos,seen more than once,pos,True,teen
7373,1,fun,neg,fun,neg,True,animation
7373,2,funny,neg,funny,neg,True,animation
7373,3,disney,pos,disney,pos,True,animation
7373,4,comedy,neg,comedy,neg,True,animation
7373,5,family,neg,family,neg,True,animation
118,1,dvd,neg,dvd,neg,True,classic
118,2,based on a book,neg,based on a book,neg,True,classic
118,3,prison,neg,prison,neg,True,classic
118,4,morgan freeman,neg,morgan freeman,neg,True,classic
118,5,organized crime,neg,organized crime,neg,True,classic
1332,1,funny,neg,funny,neg,True,parody
1332,2,satire,neg,satire,neg,True,parody
1332,3,spoof,pos,spoof,pos,True,parody
1332,4,underrated,neg,underrated,neg,True,parody
1332,5,comedy,neg,comedy,neg,True,parody
426,1,dvd,pos,dvd,pos,True,tom cruise
426,2,murder,neg,murder,neg,True,tom cruise
426,3,martin scorsese,neg,martin scorsese,neg,True,remake
426,4,remake,pos,remake,pos,True,tom cruise
426,5,steven spielberg,neg,steven spielberg,neg,True,tom cruise
874,1,intense,neg,intense,neg,True,girlie movie
874,2,drama,neg,drama,neg,True,girlie movie
874,3,chick flick,neg,chick flick,neg,True,girlie movie
874,4,mental illness,pos,mental illness,pos,True,girlie movie
874,5,new york city,neg,new york city,neg,True,girlie movie
4049,1,dvd,pos,dvd,pos,True,tom cruise
4049,2,murder,neg,murder,neg,True,tom cruise
4049,3,steven spielberg,neg,steven spielberg,neg,True,tom cruise
4049,4,action,neg,action,neg,True,tom cruise
4049,5,espionage,neg,espionage,neg,True,tom cruise
3006,1,organized crime,neg,organized crime,neg,True,oscar (best picture)
3006,2,mafia,neg,mafia,neg,True,oscar (best picture)
3006,3,classic,neg,classic,neg,True,oscar (best picture)
3006,4,world war ii,neg,world war ii,neg,True,oscar (best picture)
3006,5,mental illness,neg,mental illness,neg,True,oscar (best picture)
4495,1,classic,neg,classic,neg,True,seen more than once
4495,2,based on a book,neg,based on a book,neg,True,seen more than once
4495,3,dvd,pos,dvd,pos,True,seen more than once
4495,4,drama,neg,drama,neg,True,seen more than once
4495,5,overrated,pos,overrated,pos,True,seen more than once
3271,1,beautiful,neg,beautiful,neg,True,johnny depp
3271,2,action,pos,action,pos,True,johnny depp
3271,3,adventure,pos,adventure,pos,True,johnny depp
3271,4,predictable,pos,predictable,pos,True,johnny depp
3271,5,horror,neg,horror,neg,True,johnny depp
3940,1,tom hanks,neg,tom hanks,neg,True,gay
3940,2,beautiful,neg,beautiful,neg,True,gay
3940,3,oscar (best actor),neg,oscar (best actor),neg,True,gay
3940,4,dvd,pos,dvd,pos,True,lesbian
3940,5,coming of age,neg,coming of age,neg,True,lesbian
702,1,superhero,neg,superhero,neg,True,action
702,2,harrison ford,neg,harrison ford,neg,True,action
702,3,super-hero,neg,super-hero,neg,True,action
702,4,aliens,pos,aliens,pos,True,action
702,5,dvd,neg,dvd,neg,True,action
7487,1,dvd,pos,dvd,pos,True,sci-fi
7487,2,sequel,pos,sequel,pos,True,sci-fi
7487,3,space,pos,space,pos,True,sci-fi
7487,4,robots,pos,robots,pos,True,sci-fi
7487,5,action,pos,action,pos,True,sci-fi
3160,1,organized crime,neg,organized crime,neg,True,oscar (best picture)
3160,2,mafia,neg,mafia,neg,True,oscar (best picture)
3160,3,classic,neg,classic,neg,True,oscar (best picture)
3160,4,world war ii,neg,world war ii,neg,True,oscar (best picture)
3160,5,mental illness,neg,mental illness,neg,True,oscar (best picture)
6122,1,crime,pos,crime,pos,True,quirky
6122,2,jim carrey,neg,jim carrey,neg,True,quirky
6122,3,surreal,neg,surreal,neg,True,quirky
6122,4,seen more than once,neg,seen more than once,neg,True,quirky
6122,5,dark comedy,pos,dark comedy,pos,True,quirky
5868,1,dvd,pos,dvd,pos,True,sci-fi
5868,2,sequel,neg,sequel,neg,True,sci-fi
5868,3,space,neg,space,neg,True,sci-fi
5868,4,robots,neg,robots,neg,True,sci-fi
5868,5,action,pos,action,pos,True,sci-fi
2340,1,great soundtrack,neg,great soundtrack,neg,True,harrison ford
2340,2,adventure,neg,adventure,neg,True,harrison ford
2340,3,sci-fi,neg,sci-fi,neg,True,harrison ford
2340,4,sequel,neg,sequel,neg,True,harrison ford
2340,5,action,pos,action,pos,True,harrison ford
2295,1,mystery,pos,mystery,pos,True,hitchcock
2295,2,black comedy,neg,black comedy,neg,True,hitchcock
2295,3,alfred hitchcock,pos,alfred hitchcock,pos,True,hitchcock
2295,4,horror,neg,horror,neg,True,hitchcock
2295,5,murder,neg,murder,neg,True,hitchcock
747,1,great soundtrack,neg,great soundtrack,neg,True,harrison ford
747,2,adventure,neg,adventure,neg,True,harrison ford
747,3,super-hero,neg,super-hero,neg,True,action
747,4,space,neg,space,neg,True,harrison ford
747,5,sci-fi,neg,sci-fi,neg,True,action
7860,1,crime,pos,crime,pos,True,quirky
7860,2,jim carrey,neg,jim carrey,neg,True,quirky
7860,3,surreal,neg,surreal,neg,True,quirky
7860,4,seen more than once,neg,seen more than once,neg,True,quirky
7860,5,dark comedy,pos,dark comedy,pos,True,quirky
3345,1,matt damon,neg,matt damon,neg,True,religion
3345,2,satire,neg,satire,neg,True,aliens
3345,3,dystopia,neg,dystopia,neg,True,sci-fi
3345,4,robots,neg,robots,neg,True,sci-fi
3345,5,funny,neg,funny,neg,True,religion
2601,1,classic,neg,classic,neg,True,seen more than once
2601,2,based on a book,neg,based on a book,neg,True,seen more than once
2601,3,dvd,pos,dvd,pos,True,seen more than once
2601,4,violent,pos,violent,pos,True,drama
2601,5,tom hanks,neg,tom hanks,neg,True,drama
5699,1,classic,pos,classic,pos,True,los angeles
5699,2,overrated,neg,overrated,neg,True,los angeles
5699,3,film noir,pos,film noir,pos,True,los angeles
5699,4,satire,neg,satire,neg,True,los angeles
5699,5,new york city,neg,new york city,neg,True,los angeles
6567,1,fun,neg,fun,neg,True,animation
6567,2,funny,neg,funny,neg,True,animation
6567,3,disney,pos,disney,pos,True,animation
6567,4,comedy,neg,comedy,neg,True,animation
6567,5,family,neg,family,neg,True,animation
1547,1,organized crime,neg,organized crime,neg,True,oscar (best picture)
1547,2,mafia,neg,mafia,neg,True,oscar (best picture)
1547,3,classic,neg,classic,neg,True,oscar (best picture)
1547,4,world war ii,neg,world war ii,neg,True,oscar (best picture)
1547,5,mental illness,neg,mental illness,neg,True,oscar (best picture)
4883,1,dark,neg,dark,neg,True,comic book
4883,2,action,pos,action,pos,True,comic book
4883,3,superhero,neg,superhero,neg,True,comic book
4883,4,terrorism,pos,terrorism,pos,True,comic book
4883,5,revenge,pos,revenge,pos,True,comic book
4425,1,dvd,neg,dvd,neg,True,classic
4425,2,based on a book,pos,based on a book,pos,True,classic
4425,3,prison,neg,prison,neg,True,classic
4425,4,morgan freeman,neg,morgan freeman,neg,True,classic
4425,5,organized crime,neg,organized crime,neg,True,classic
