user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase
4786,1,beautiful,neg,slow,neg,True,anime
4786,2,fun,neg,adventure,neg,True,anime
4786,3,fantasy,neg,animation,pos,False,anime
4786,4,cute,neg,magic,neg,True,anime
4786,5,children,neg,animation,pos,False,anime
7305,1,violence,pos,violent,pos,True,martin scorsese
7305,2,great movie,pos,epic,neg,False,martin scorsese
7305,3,mafia,pos,thriller,neg,False,martin scorsese
7305,4,interesting,pos,tom cruise,neg,False,martin scorsese
7305,5,murder,neg,murder,neg,True,martin scorsese
1609,1,dvd,pos,steven spielberg,neg,False,classic
1609,2,based on a book,neg,love,neg,True,classic
1609,3,prison,neg,violence,neg,True,classic
1609,4,seen more than once,pos,drama,pos,True,classic
1609,5,oscar (best picture),pos,oscar (best actor),neg,False,classic
2936,1,thriller,pos,harrison ford,neg,False,serial killer
2936,2,brad pitt,neg,jim carrey,neg,True,serial killer
2936,3,crime,pos,steven spielberg,neg,False,serial killer
2936,4,psychology,neg,mental illness,neg,True,serial killer
2936,5,cannibalism,pos,disturbing,pos,True,serial killer
3789,1,dark,pos,overrated,pos,True,comic book
3789,2,action,pos,steven spielberg,neg,False,comic book
3789,3,marvel,neg,superhero,pos,False,comic book
3789,4,revenge,neg,twist ending,neg,True,comic book
3789,5,super-hero,pos,adventure,neg,False,comic book
172,1,sequel,neg,action,pos,False,superhero
172,2,dark,neg,overrated,neg,True,superhero
172,3,super-hero,pos,adventure,neg,False,superhero
172,4,action,pos,steven spielberg,neg,False,superhero
172,5,comic book,pos,comic book,pos,True,superhero
4315,1,superhero,neg,comic book,neg,True,action
4315,2,harrison ford,pos,thriller,neg,False,action
4315,3,super-hero,neg,adventure,neg,True,action
4315,4,dark,neg,overrated,neg,True,action
4315,5,sci-fi,neg,epic,neg,True,action
4943,1,dvd,neg,steven spielberg,neg,True,classic
4943,2,based on a book,neg,love,neg,True,classic
4943,3,morgan freeman,neg,brad pitt,neg,True,classic
4943,4,prison,neg,violence,neg,True,classic
4943,5,stephen king,neg,ghosts,neg,True,classic
5002,1,dvd,pos,steven spielberg,neg,False,sci-fi
5002,2,sequel,neg,action,pos,False,sci-fi
5002,3,space,neg,future,neg,True,sci-fi
5002,4,action,pos,steven spielberg,neg,False,sci-fi
5002,5,dystopia,pos,dystopia,pos,True,sci-fi
1006,1,black and white,neg,disturbing,neg,True,music
1006,2,drama,neg,seen more than once,neg,True,music
1006,3,true story,pos,historical,neg,False,biography
1006,4,france,neg,london,neg,True,music
1006,5,france,neg,love,neg,True,music
6346,1,great soundtrack,neg,future,neg,True,harrison ford
6346,2,adventure,pos,super-hero,neg,False,harrison ford
6346,3,steven spielberg,pos,epic,neg,False,nazis
6346,4,classic,neg,oscar (best picture),neg,True,nazis
6346,5,world war ii,neg,history,neg,True,nazis
2571,1,dvd,neg,steven spielberg,neg,True,classic
2571,2,based on a book,neg,love,neg,True,classic
2571,3,morgan freeman,neg,brad pitt,neg,True,classic
2571,4,prison,neg,violence,neg,True,classic
2571,5,stephen king,neg,ghosts,neg,True,classic
1474,1,thriller,neg,harrison ford,neg,True,alfred hitchcock
1474,2,psychology,pos,mental illness,neg,False,alfred hitchcock
1474,3,murder,pos,bond,neg,False,alfred hitchcock
1474,4,seen more than once,neg,drama,neg,True,classic
1474,5,classic,pos,oscar (best picture),neg,False,alfred hitchcock
4413,1,matt damon,neg,morgan freeman,neg,True,religion
4413,2,comedy,pos,tom hanks,neg,False,religion
4413,3,satire,neg,hilarious,pos,False,religion
4413,4,death,neg,based on a true story,neg,True,religion
4413,5,hilarious,pos,funny,pos,True,religion
1402,1,mystery,neg,great movie,neg,True,cult film
1402,2,samuel l jackson,neg,bruce willis,neg,True,cult film
1402,3,love,neg,based on a book,neg,True,quirky
1402,4,crime,neg,steven spielberg,neg,True,quirky
1402,5,romance,neg,chick flick,neg,True,quirky
7935,1,dark,neg,overrated,neg,True,comic book
7935,2,action,pos,steven spielberg,neg,False,comic book
7935,3,marvel,neg,superhero,pos,False,comic book
7935,4,revenge,pos,twist ending,neg,False,comic book
7935,5,super-hero,pos,super-hero,pos,True,comic book
5587,1,dvd,pos,steven spielberg,neg,False,fantasy
5587,2,overrated,pos,tom cruise,neg,False,fantasy
5587,3,based on a book,pos,love,neg,False,fantasy
5587,4,boring,pos,boring,pos,True,fantasy
5587,5,epic,pos,epic,pos,True,fantasy
7710,1,dvd,pos,steven spielberg,neg,False,sci-fi
7710,2,sequel,neg,action,neg,True,sci-fi
7710,3,space,neg,future,neg,True,sci-fi
7710,4,violence,pos,violent,neg,False,british
7710,5,oscar (best picture),neg,oscar (best actor),neg,True,classic
2746,1,quirky,neg,surreal,neg,True,paris
2746,2,coming of age,neg,nonlinear,neg,True,paris
2746,3,new york city,neg,new york,neg,True,paris
2746,4,france,pos,london,neg,False,paris
2746,5,animation,pos,fantasy,neg,False,paris
1482,1,overrated,neg,tom cruise,neg,True,drama
1482,2,cute,neg,magic,neg,True,chick flick
1482,3,romance,pos,chick flick,pos,True,chick flick
1482,4,suspense,neg,nicolas cage,neg,True,ghosts
1482,5,comedy,neg,tom hanks,neg,True,girlie movie
2892,1,dvd,neg,steven spielberg,neg,True,tom cruise
2892,2,dvd,neg,epic,neg,True,tom cruise
2892,3,future,neg,space,neg,True,tom cruise
2892,4,police,neg,samuel l jackson,neg,True,japan
2892,5,drama,neg,seen more than once,neg,True,japan
4019,1,dvd,pos,steven spielberg,neg,False,classic
4019,2,based on a book,neg,love,neg,True,classic
4019,3,prison,neg,violence,neg,True,classic
4019,4,seen more than once,neg,drama,neg,True,classic
4019,5,oscar (best picture),neg,oscar (best actor),neg,True,classic
2928,1,adventure,neg,super-hero,neg,True,space
2928,2,dvd,pos,steven spielberg,neg,False,space
2928,3,aliens,pos,dystopia,neg,False,space
2928,4,sequel,neg,action,neg,True,space
2928,5,harrison ford,neg,thriller,neg,True,space
199,1,based on a book,pos,love,neg,False,drugs
199,2,crime,neg,steven spielberg,neg,True,drugs
199,3,depressing,pos,nonlinear,neg,False,drugs
199,4,intense,neg,crime,neg,True,drugs
199,5,dark,pos,overrated,neg,False,drugs
2804,1,racism,neg,depressing,neg,True,violence
2804,2,intense,neg,crime,pos,False,violence
2804,3,psychology,neg,mental illness,neg,True,violence
2804,4,seen more than once,neg,drama,neg,True,violence
2804,5,mafia,neg,thriller,neg,True,violence
5624,1,dvd,pos,steven spielberg,neg,False,fantasy
5624,2,overrated,pos,tom cruise,neg,False,fantasy
5624,3,based on a book,pos,love,neg,False,fantasy
5624,4,boring,pos,boring,pos,True,fantasy
5624,5,epic,pos,epic,pos,True,fantasy
6398,1,dvd,neg,steven spielberg,neg,True,sci-fi
6398,2,classic,neg,oscar (best picture),neg,True,seen more than once
6398,3,prison,neg,violence,neg,True,seen more than once
6398,4,comedy,pos,tom hanks,neg,False,seen more than once
6398,5,magic,neg,fairy tale,neg,True,fantasy
6780,1,adventure,neg,super-hero,neg,True,space
6780,2,dvd,pos,steven spielberg,neg,False,space
6780,3,aliens,pos,dystopia,neg,False,space
6780,4,sequel,neg,action,neg,True,space
6780,5,harrison ford,neg,thriller,neg,True,space
658,1,seen more than once,neg,drama,neg,True,martial arts
658,2,dystopia,neg,aliens,neg,True,martial arts
658,3,dvd,pos,steven spielberg,neg,False,martial arts
658,4,overrated,neg,tom cruise,neg,True,martial arts
658,5,japan,neg,anime,neg,True,martial arts
5595,1,based on a true story,neg,politics,neg,True,england
5595,2,based on a book,neg,love,pos,False,classic
5595,3,mafia,neg,thriller,neg,True,classic
5595,4,stephen king,neg,ghosts,neg,True,classic
5595,5,london,pos,england,pos,True,england
837,1,spoof,neg,parody,neg,True,zombies
837,2,comedy,pos,tom hanks,neg,False,zombies
837,3,post-apocalyptic,neg,dystopia,neg,True,zombies
837,4,violent,neg,violence,neg,True,zombies
837,5,horror,pos,ghosts,neg,False,zombies
6831,1,mystery,neg,great movie,neg,True,twist ending
6831,2,memory,neg,sci-fi,neg,True,twist ending
6831,3,nonlinear,neg,mental illness,neg,True,twist ending
6831,4,ghosts,neg,horror,neg,True,twist ending
6831,5,scary,neg,ghosts,neg,True,twist ending
6911,1,dystopia,pos,aliens,neg,False,robots
6911,2,space,neg,future,pos,False,robots
6911,3,future,pos,sci-fi,pos,True,robots
6911,4,harrison ford,neg,thriller,neg,True,robots
6911,5,arnold schwarzenegger,pos,stupid,neg,False,robots
617,1,crime,neg,steven spielberg,neg,True,quirky
617,2,crime,neg,intense,neg,True,drugs
617,3,dark,neg,overrated,neg,True,drugs
617,4,romance,neg,chick flick,neg,True,quirky
617,5,memory,neg,sci-fi,neg,True,quirky
2273,1,overrated,neg,tom cruise,neg,True,drama
2273,2,prison,neg,violence,neg,True,drama
2273,3,history,neg,world war ii,neg,True,drama
2273,4,france,neg,london,neg,True,romance
2273,5,jim carrey,neg,brad pitt,neg,True,romance
3777,1,dvd,neg,steven spielberg,neg,True,classic
3777,2,based on a book,pos,love,neg,False,classic
3777,3,mafia,neg,thriller,neg,True,classic
3777,4,stephen king,neg,ghosts,neg,True,classic
3777,5,prison,neg,violence,neg,True,classic
5053,1,time travel,neg,robots,neg,True,teen
5053,2,nudity (topless),neg,nudity (topless - brief),neg,True,teen
5053,3,robin williams,neg,funny,neg,True,teen
5053,4,high school,pos,teen,pos,True,teen
5053,5,violent,neg,violence,neg,True,drama
6472,1,dvd,pos,steven spielberg,neg,False,sci-fi
6472,2,sequel,pos,action,pos,True,sci-fi
6472,3,space,pos,future,neg,False,sci-fi
6472,4,future,pos,sci-fi,pos,True,sci-fi
6472,5,adventure,pos,super-hero,neg,False,harrison ford
7562,1,dvd,neg,steven spielberg,neg,True,classic
7562,2,based on a book,neg,love,neg,True,classic
7562,3,morgan freeman,neg,brad pitt,neg,True,classic
7562,4,prison,neg,violence,neg,True,classic
7562,5,stephen king,neg,ghosts,neg,True,classic
4788,1,based on a true story,neg,politics,neg,True,heist
4788,2,cars,neg,marvel,neg,True,heist
4788,3,london,neg,england,neg,True,heist
4788,4,matt damon,pos,morgan freeman,neg,False,heist
4788,5,suspense,neg,nicolas cage,neg,True,heist
1106,1,overrated,neg,tom cruise,neg,True,japan
1106,2,based on a book,neg,love,neg,True,classic
1106,3,mafia,neg,thriller,neg,True,classic
1106,4,morgan freeman,neg,brad pitt,neg,True,classic
1106,5,prison,neg,violence,neg,True,classic
1692,1,dvd,pos,steven spielberg,neg,False,sci-fi
1692,2,sequel,neg,action,neg,True,sci-fi
1692,3,space,pos,future,pos,True,sci-fi
1692,4,dystopia,neg,aliens,pos,False,sci-fi
1692,5,robots,neg,fantasy,neg,True,sci-fi
6187,1,classic,neg,oscar (best picture),neg,True,seen more than once
6187,2,based on a book,neg,love,neg,True,seen more than once
6187,3,drama,pos,seen more than once,pos,True,seen more than once
6187,4,fantasy,neg,animation,neg,True,overrated
6187,5,violent,pos,violence,pos,True,revenge
5307,1,sequel,neg,action,pos,False,super-hero
5307,2,dark,neg,overrated,neg,True,super-hero
5307,3,superhero,pos,comic book,pos,True,super-hero
5307,4,action,pos,steven spielberg,neg,False,super-hero
5307,5,marvel,neg,superhero,pos,False,super-hero
7039,1,superhero,neg,comic book,neg,True,action
7039,2,adventure,neg,super-hero,neg,True,harrison ford
7039,3,space,neg,future,neg,True,harrison ford
7039,4,sequel,neg,action,pos,False,harrison ford
7039,5,sci-fi,neg,epic,neg,True,harrison ford
1745,1,sci-fi,neg,epic,neg,True,surreal
1745,2,seen more than once,pos,drama,neg,False,surreal
1745,3,memory,neg,sci-fi,neg,True,surreal
1745,4,dystopia,neg,aliens,neg,True,surreal
1745,5,love,neg,based on a book,neg,True,surreal
4520,1,beautiful,pos,slow,neg,False,anime
4520,2,fun,pos,adventure,pos,True,anime
4520,3,japan,pos,anime,pos,True,anime
4520,4,family,neg,cute,neg,True,children
4520,5,animation,neg,fantasy,pos,False,children
3096,1,dvd,neg,steven spielberg,neg,True,sci-fi
3096,2,sequel,neg,action,neg,True,sci-fi
3096,3,dystopia,pos,aliens,neg,False,sci-fi
3096,4,future,pos,space,neg,False,sci-fi
3096,5,harrison ford,pos,thriller,neg,False,sci-fi
4937,1,classic,pos,oscar (best picture),neg,False,dark comedy
4937,2,crime,neg,steven spielberg,neg,True,dark comedy
4937,3,black comedy,neg,new york,neg,True,dark comedy
4937,4,interesting,neg,tom cruise,neg,True,dark comedy
4937,5,satire,neg,hilarious,neg,True,dark comedy
5376,1,sequel,pos,action,pos,True,super-hero
5376,2,sequel,pos,parody,neg,False,super-hero
5376,3,superhero,pos,comic book,pos,True,super-hero
5376,4,dvd,neg,steven spielberg,neg,True,super-hero
5376,5,dark,neg,overrated,neg,True,super-hero
6300,1,new york city,neg,new york,neg,True,organized crime
6300,2,intense,neg,crime,neg,True,violence
6300,3,psychology,neg,mental illness,neg,True,violence
6300,4,suspense,neg,nicolas cage,neg,True,organized crime
6300,5,martin scorsese,neg,slow,neg,True,organized crime
133,1,classic,pos,oscar (best picture),neg,False,los angeles
133,2,overrated,neg,tom cruise,neg,True,los angeles
133,3,film noir,pos,alfred hitchcock,neg,False,los angeles
133,4,new york city,neg,new york,neg,True,los angeles
133,5,boxing,neg,sports,neg,True,los angeles
6914,1,dvd,pos,steven spielberg,neg,False,fantasy
6914,2,overrated,neg,tom cruise,neg,True,fantasy
6914,3,based on a book,neg,love,neg,True,fantasy
6914,4,adventure,neg,super-hero,neg,True,sci-fi
6914,5,dystopia,neg,aliens,neg,True,sci-fi
1604,1,seen more than once,pos,drama,neg,False,martial arts
1604,2,dystopia,neg,aliens,neg,True,martial arts
1604,3,overrated,pos,tom cruise,neg,False,martial arts
1604,4,japan,pos,anime,neg,False,martial arts
1604,5,sci-fi,neg,sci-fi,neg,True,martial arts
1830,1,sequel,pos,action,pos,True,super-hero
1830,2,sequel,pos,parody,neg,False,super-hero
1830,3,superhero,pos,comic book,pos,True,super-hero
1830,4,dvd,neg,steven spielberg,neg,True,super-hero
1830,5,dark,neg,overrated,neg,True,super-hero
2155,1,dvd,neg,steven spielberg,neg,True,sci-fi
2155,2,sequel,neg,action,neg,True,sci-fi
2155,3,dystopia,pos,aliens,neg,False,sci-fi
2155,4,future,pos,space,neg,False,sci-fi
2155,5,harrison ford,pos,thriller,neg,False,sci-fi
2614,1,dark,neg,overrated,neg,True,comic book
2614,2,action,pos,steven spielberg,neg,False,comic book
2614,3,marvel,neg,superhero,pos,False,comic book
2614,4,revenge,pos,twist ending,neg,False,comic book
2614,5,super-hero,pos,super-hero,pos,True,comic book
5106,1,seen more than once,pos,drama,neg,False,prison
5106,2,based on a book,neg,love,neg,True,classic
5106,3,morgan freeman,neg,brad pitt,neg,True,prison
5106,4,racism,neg,depressing,neg,True,prison
5106,5,stephen king,neg,ghosts,neg,True,prison
3144,1,racism,neg,depressing,neg,True,violence
3144,2,intense,pos,crime,neg,False,violence
3144,3,psychology,pos,mental illness,pos,True,violence
3144,4,seen more than once,pos,drama,neg,False,violence
3144,5,mafia,neg,thriller,neg,True,violence
2135,1,violent,neg,violence,neg,True,africa
2135,2,beautiful,pos,slow,neg,False,africa
2135,3,war,neg,nazis,neg,True,africa
2135,4,sad,neg,england,neg,True,africa
2135,5,thriller,pos,harrison ford,neg,False,africa
7996,1,superhero,neg,comic book,neg,True,action
7996,2,harrison ford,neg,thriller,pos,False,action
7996,3,super-hero,neg,adventure,neg,True,action
7996,4,dark,neg,overrated,neg,True,action
7996,5,sci-fi,neg,epic,neg,True,action
2454,1,violence,neg,violent,neg,True,martin scorsese
2454,2,great movie,neg,epic,neg,True,martin scorsese
2454,3,mafia,neg,thriller,neg,True,martin scorsese
2454,4,interesting,neg,tom cruise,neg,True,martin scorsese
2454,5,organized crime,neg,violence,neg,True,martin scorsese
3828,1,true story,neg,historical,neg,True,steven spielberg
3828,2,future,neg,space,neg,True,steven spielberg
3828,3,world war ii,neg,history,neg,True,steven spielberg
3828,4,dvd,pos,steven spielberg,pos,True,steven spielberg
3828,5,sci-fi,pos,epic,neg,False,action
1607,1,dvd,neg,steven spielberg,neg,True,classic
1607,2,based on a book,neg,love,neg,True,classic
1607,3,morgan freeman,neg,brad pitt,neg,True,classic
1607,4,prison,neg,violence,neg,True,classic
1607,5,stephen king,neg,ghosts,neg,True,classic
2202,1,matt damon,pos,morgan freeman,neg,False,religion
2202,2,comedy,pos,tom hanks,neg,False,religion
2202,3,funny,pos,fun,neg,False,religion
2202,4,sad,neg,sad,neg,True,religion
2202,5,death,neg,death,neg,True,religion
3424,1,seen more than once,pos,drama,pos,True,prison
3424,2,great movie,pos,epic,neg,False,prison
3424,3,morgan freeman,pos,brad pitt,neg,False,prison
3424,4,racism,neg,depressing,neg,True,prison
3424,5,classic,pos,oscar (best picture),neg,False,prison
6893,1,based on a true story,neg,politics,neg,True,england
6893,2,cute,pos,magic,neg,False,england
6893,3,mafia,neg,thriller,neg,True,classic
6893,4,dvd,neg,steven spielberg,neg,True,classic
6893,5,stephen king,neg,ghosts,neg,True,classic
5543,1,dvd,neg,steven spielberg,neg,True,classic
5543,2,based on a book,pos,love,neg,False,classic
5543,3,mafia,neg,thriller,neg,True,classic
5543,4,stephen king,neg,ghosts,neg,True,classic
5543,5,prison,neg,violence,neg,True,classic
2987,1,world war ii,neg,history,neg,True,christmas
2987,2,action,neg,steven spielberg,neg,True,christmas
2987,3,family,neg,cute,neg,True,christmas
2987,4,classic,pos,oscar (best picture),neg,False,christmas
2987,5,horror,neg,ghosts,neg,True,beautiful
6253,1,classic,neg,oscar (best picture),neg,True,seen more than once
6253,2,based on a book,neg,love,neg,True,seen more than once
6253,3,drama,pos,seen more than once,pos,True,seen more than once
6253,4,disney,pos,animation,pos,True,animation
6253,5,sad,neg,england,neg,True,disney
5604,1,dystopia,pos,aliens,neg,False,robots
5604,2,space,neg,future,pos,False,robots
5604,3,future,pos,sci-fi,pos,True,robots
5604,4,harrison ford,neg,thriller,neg,True,robots
5604,5,arnold schwarzenegger,pos,stupid,neg,False,robots
2642,1,crime,neg,steven spielberg,neg,True,quirky
2642,2,jim carrey,neg,brad pitt,neg,True,quirky
2642,3,seen more than once,pos,drama,neg,False,quirky
2642,4,surreal,pos,quirky,pos,True,quirky
2642,5,disturbing,neg,cannibalism,neg,True,drugs
132,1,time travel,neg,robots,neg,True,teen
132,2,nudity (topless),neg,nudity (topless - brief),neg,True,teen
132,3,robin williams,neg,funny,neg,True,teen
132,4,high school,pos,teen,pos,True,teen
132,5,comedy,pos,tom hanks,neg,False,seen more than once
7373,1,fun,neg,adventure,neg,True,animation
7373,2,funny,neg,comedy,neg,True,animation
7373,3,seen more than once,neg,drama,neg,True,animation
7373,4,fairy tale,pos,animation,pos,True,animation
7373,5,beautiful,neg,slow,neg,True,disney
118,1,dvd,neg,steven spielberg,neg,True,classic
118,2,based on a book,neg,love,neg,True,classic
118,3,morgan freeman,neg,brad pitt,neg,True,classic
118,4,prison,neg,violence,neg,True,classic
118,5,stephen king,neg,ghosts,neg,True,classic
1332,1,funny,neg,comedy,neg,True,parody
1332,2,funny,neg,fun,neg,True,parody
1332,3,spoof,pos,parody,pos,True,parody
1332,4,brad pitt,neg,jim carrey,neg,True,hilarious
1332,5,religion,neg,interesting,neg,True,hilarious
426,1,dvd,pos,steven spielberg,neg,False,tom cruise
426,2,murder,neg,bond,neg,True,tom cruise
426,3,steven spielberg,neg,epic,neg,True,tom cruise
426,4,dystopia,neg,aliens,neg,True,tom cruise
426,5,future,neg,space,neg,True,tom cruise
874,1,intense,neg,crime,neg,True,girlie movie
874,2,drama,neg,seen more than once,neg,True,girlie movie
874,3,mental illness,pos,psychology,neg,False,girlie movie
874,4,chick flick,pos,girlie movie,pos,True,girlie movie
874,5,interesting,neg,tom cruise,neg,True,suicide
4049,1,dvd,pos,steven spielberg,neg,False,tom cruise
4049,2,murder,neg,bond,neg,True,tom cruise
4049,3,steven spielberg,neg,epic,neg,True,tom cruise
4049,4,dystopia,neg,aliens,neg,True,tom cruise
4049,5,future,neg,space,neg,True,tom cruise
3006,1,organized crime,neg,violent,neg,True,oscar (best picture)
3006,2,mafia,neg,thriller,neg,True,oscar (best picture)
3006,3,world war ii,neg,history,neg,True,oscar (best picture)
3006,4,classic,pos,oscar (best picture),pos,True,oscar (best picture)
3006,5,dvd,neg,steven spielberg,neg,True,war
4495,1,classic,neg,oscar (best picture),neg,True,seen more than once
4495,2,based on a book,neg,love,neg,True,seen more than once
4495,3,drama,pos,seen more than once,pos,True,seen more than once
4495,4,overrated,pos,tom cruise,neg,False,martial arts
4495,5,action,neg,steven spielberg,neg,True,martial arts
3271,1,beautiful,neg,slow,neg,True,johnny depp
3271,2,action,pos,steven spielberg,neg,False,johnny depp
3271,3,dark,neg,overrated,neg,True,johnny depp
3271,4,fantasy,neg,animation,neg,True,johnny depp
3271,5,adventure,pos,super-hero,neg,False,johnny depp
3940,1,tom hanks,neg,steven spielberg,neg,True,gay
3940,2,beautiful,neg,slow,neg,True,gay
3940,3,coming of age,neg,nonlinear,neg,True,lesbian
3940,4,sad,neg,england,neg,True,lesbian
3940,5,dvd,pos,epic,neg,False,lesbian
702,1,superhero,neg,comic book,neg,True,action
702,2,harrison ford,neg,thriller,neg,True,action
702,3,super-hero,neg,adventure,pos,False,action
702,4,dark,neg,overrated,neg,True,action
702,5,dvd,neg,steven spielberg,neg,True,action
7487,1,dvd,pos,steven spielberg,neg,False,sci-fi
7487,2,sequel,pos,action,pos,True,sci-fi
7487,3,space,pos,future,neg,False,sci-fi
7487,4,future,pos,sci-fi,pos,True,sci-fi
7487,5,adventure,pos,super-hero,neg,False,harrison ford
3160,1,organized crime,neg,violent,neg,True,oscar (best picture)
3160,2,mafia,neg,thriller,neg,True,oscar (best picture)
3160,3,world war ii,neg,history,neg,True,oscar (best picture)
3160,4,classic,pos,oscar (best picture),pos,True,oscar (best picture)
3160,5,serial killer,neg,cannibalism,neg,True,oscar (best actor)
6122,1,crime,pos,steven spielberg,neg,False,quirky
6122,2,jim carrey,neg,brad pitt,neg,True,quirky
6122,3,surreal,pos,quirky,pos,True,quirky
6122,4,samuel l jackson,neg,bruce willis,neg,True,dark comedy
6122,5,black comedy,pos,new york,neg,False,dark comedy
5868,1,dvd,pos,steven spielberg,neg,False,sci-fi
5868,2,sequel,neg,action,pos,False,sci-fi
5868,3,space,neg,future,neg,True,sci-fi
5868,4,action,pos,steven spielberg,neg,False,sci-fi
5868,5,dystopia,pos,dystopia,pos,True,sci-fi
2340,1,great soundtrack,neg,future,neg,True,harrison ford
2340,2,adventure,neg,super-hero,neg,True,harrison ford
2340,3,sequel,neg,action,pos,False,harrison ford
2340,4,sci-fi,neg,epic,neg,True,harrison ford
2340,5,action,pos,steven spielberg,neg,False,harrison ford
2295,1,mystery,pos,great movie,neg,False,hitchcock
2295,2,black comedy,neg,new york,neg,True,hitchcock
2295,3,alfred hitchcock,pos,hitchcock,pos,True,hitchcock
2295,4,seen more than once,neg,drama,neg,True,classic
2295,5,seen more than once,neg,comedy,neg,True,classic
747,1,great soundtrack,neg,future,neg,True,harrison ford
747,2,adventure,neg,super-hero,neg,True,harrison ford
747,3,sequel,neg,action,pos,False,harrison ford
747,4,sci-fi,neg,epic,neg,True,action
747,5,dark,neg,overrated,neg,True,action
7860,1,crime,pos,steven spielberg,neg,False,quirky
7860,2,jim carrey,neg,brad pitt,neg,True,quirky
7860,3,surreal,pos,quirky,pos,True,quirky
7860,4,samuel l jackson,neg,bruce willis,neg,True,dark comedy
7860,5,black comedy,pos,new york,neg,False,dark comedy
3345,1,matt damon,neg,morgan freeman,neg,True,religion
3345,2,satire,neg,hilarious,neg,True,aliens
3345,3,action,neg,steven spielberg,neg,True,aliens
3345,4,future,neg,space,neg,True,boring
3345,5,adventure,neg,super-hero,neg,True,sci-fi
2601,1,classic,neg,oscar (best picture),neg,True,seen more than once
2601,2,based on a book,neg,love,neg,True,seen more than once
2601,3,drama,pos,seen more than once,pos,True,seen more than once
2601,4,mel gibson,neg,harrison ford,neg,True,drama
2601,5,overrated,neg,tom cruise,neg,True,drama
5699,1,classic,pos,oscar (best picture),neg,False,los angeles
5699,2,overrated,neg,tom cruise,neg,True,los angeles
5699,3,film noir,pos,alfred hitchcock,neg,False,los angeles
5699,4,new york city,neg,new york,neg,True,los angeles
5699,5,boxing,neg,sports,neg,True,los angeles
6567,1,fun,neg,adventure,neg,True,animation
6567,2,funny,neg,comedy,neg,True,animation
6567,3,seen more than once,neg,drama,neg,True,animation
6567,4,fairy tale,pos,animation,pos,True,animation
6567,5,beautiful,neg,slow,neg,True,disney
1547,1,organized crime,neg,violent,neg,True,oscar (best picture)
1547,2,mafia,neg,thriller,neg,True,oscar (best picture)
1547,3,world war ii,neg,history,neg,True,oscar (best picture)
1547,4,classic,pos,oscar (best picture),pos,True,oscar (best picture)
1547,5,dvd,neg,steven spielberg,neg,True,war
4883,1,dark,neg,overrated,neg,True,comic book
4883,2,action,pos,steven spielberg,neg,False,comic book
4883,3,marvel,neg,superhero,neg,True,comic book
4883,4,dystopia,pos,aliens,neg,False,comic book
4883,5,terrorism,pos,matt damon,neg,False,comic book
