act,hidden_dim,sparse_normalization,dropout_ratio,learning_rate,weight_decay,batch_size,test_batch_size,early_stop,num_epochs,patience,anneal_cap,total_anneal_steps,weighted_recon,NDCG,RMSE,best_epoch
tanh,100,False,0,0.01,0.0001,800,800,True,5000,100,0.3,0,0.2,"[0.011, 0.0003]","[564.7167, 0]",80.0
tanh,100,False,0,0.01,0.0001,800,800,True,5000,100,0.3,0,0.1,"[0.0122, 0.0004]","[1525.9768, 0]",80.0
tanh,100,False,0,0.01,0.0001,800,800,True,5000,100,0.3,0,1.0,"[0.0129, 0.0003]","[769.3346, 0]",190.0
tanh,100,False,0,0.01,0.0001,800,800,True,5000,100,0.3,0,0.8,"[0.0097, 0.0002]","[2748.8432, 0]",110.0
tanh,100,False,0,0.001,1e-05,800,800,True,5000,100,0.3,0,0.5,"[0.192, 0.0017]","[0.3968, 0]",170.0
tanh,100,False,0,0.001,1e-05,800,800,True,5000,100,0.3,0,0.3,"[0.1779, 0.0017]","[0.4153, 0]",50.0
tanh,100,False,0,0.001,1e-05,800,800,True,5000,100,0.3,0,0.2,"[0.1711, 0.0018]","[0.487, 0]",120.0
tanh,100,False,0,0.001,1e-05,800,800,True,5000,100,0.3,0,0.1,"[0.1616, 0.0016]","[0.5649, 0]",80.0
tanh,100,False,0,0.001,1e-05,800,800,True,5000,100,0.3,0,1.0,"[0.2027, 0.0017]","[0.2996, 0]",70.0
tanh,100,False,0,0.001,1e-05,800,800,True,5000,100,0.3,0,0.8,"[0.2044, 0.0017]","[0.3454, 0]",130.0
tanh,100,False,0,0.001,0.0,800,800,True,5000,100,0.3,0,0.5,"[0.198, 0.0016]","[0.4695, 0]",50.0
tanh,100,False,0,0.001,0.0,800,800,True,5000,100,0.3,0,0.3,"[0.1838, 0.0017]","[0.4483, 0]",150.0
tanh,50,False,0.2,0.0001,0.0001,800,800,True,5000,100,0.3,0,0.3,"[0.174, 0.0018]","[0.4534, 0]",150.0
tanh,100,False,0,0.001,0.0,800,800,True,5000,100,0.3,0,0.1,"[0.1573, 0.0017]","[0.5811, 0]",80.0
tanh,100,False,0,0.001,0.0,800,800,True,5000,100,0.3,0,1.0,"[0.2054, 0.0017]","[0.2931, 0]",80.0
tanh,100,False,0,0.001,0.0,800,800,True,5000,100,0.3,0,0.8,"[0.2065, 0.0017]","[0.3813, 0]",100.0
tanh,100,False,0,0.001,0.0001,800,800,True,5000,100,0.3,0,0.5,"[0.1952, 0.0017]","[0.4116, 0]",90.0
tanh,100,False,0,0.001,0.0001,800,800,True,5000,100,0.3,0,0.3,"[0.1743, 0.0017]","[0.4072, 0]",50.0
tanh,100,False,0,0.001,0.0001,800,800,True,5000,100,0.3,0,0.2,"[0.1766, 0.0017]","[0.5406, 0]",60.0
tanh,100,False,0,0.001,0.0001,800,800,True,5000,100,0.3,0,0.1,"[0.1623, 0.0018]","[0.5592, 0]",180.0
tanh,100,False,0,0.001,0.0001,800,800,True,5000,100,0.3,0,1.0,"[0.2065, 0.0017]","[0.3431, 0]",50.0
tanh,100,False,0,0.001,0.0001,800,800,True,5000,100,0.3,0,0.8,"[0.2017, 0.0017]","[0.3491, 0]",170.0
tanh,100,False,0.2,1e-05,1e-05,800,800,True,5000,100,0.3,0,0.5,"[0.1828, 0.0018]","[0.405, 0]",590.0
tanh,50,False,0,0.001,1e-05,800,800,True,5000,100,0.3,0,0.5,"[0.1928, 0.0017]","[0.3728, 0]",50.0
tanh,100,False,0.2,1e-05,1e-05,800,800,True,5000,100,0.3,0,0.2,"[0.1648, 0.0018]","[0.5013, 0]",680.0
tanh,100,False,0.2,1e-05,1e-05,800,800,True,5000,100,0.3,0,0.1,"[0.1559, 0.0018]","[0.5813, 0]",690.0
tanh,50,False,0,0.001,1e-05,800,800,True,5000,100,0.3,0,0.2,"[0.1678, 0.0018]","[0.4482, 0]",70.0
tanh,50,False,0,0.001,1e-05,800,800,True,5000,100,0.3,0,0.8,"[0.2, 0.0017]","[0.366, 0]",70.0
tanh,100,False,0.2,1e-05,0.0,800,800,True,5000,100,0.3,0,0.5,"[0.1804, 0.0018]","[0.4111, 0]",440.0
tanh,100,False,0.2,1e-05,0.0,800,800,True,5000,100,0.3,0,0.3,"[0.172, 0.0018]","[0.4586, 0]",610.0
tanh,100,False,0.2,1e-05,0.0,800,800,True,5000,100,0.3,0,0.2,"[0.1643, 0.0018]","[0.4978, 0]",710.0
tanh,100,False,0.2,1e-05,0.0,800,800,True,5000,100,0.3,0,0.1,"[0.1547, 0.0018]","[0.5931, 0]",580.0
tanh,100,False,0.2,1e-05,0.0,800,800,True,5000,100,0.3,0,1.0,"[0.1976, 0.0017]","[0.3345, 0]",730.0
tanh,100,False,0.2,1e-05,0.0,800,800,True,5000,100,0.3,0,0.8,"[0.194, 0.0017]","[0.3515, 0]",920.0
tanh,100,False,0.2,1e-05,0.0001,800,800,True,5000,100,0.3,0,0.5,"[0.1829, 0.0018]","[0.4071, 0]",550.0
tanh,50,False,0,0.001,0.0,800,800,True,5000,100,0.3,0,0.5,"[0.1874, 0.0017]","[0.4051, 0]",120.0
tanh,100,False,0.2,1e-05,0.0001,800,800,True,5000,100,0.3,0,0.2,"[0.1655, 0.0018]","[0.4973, 0]",780.0
tanh,100,False,0.2,1e-05,0.0001,800,800,True,5000,100,0.3,0,0.1,"[0.1545, 0.0018]","[0.5893, 0]",600.0
tanh,100,False,0.2,1e-05,0.0001,800,800,True,5000,100,0.3,0,1.0,"[0.1972, 0.0017]","[0.3346, 0]",690.0
tanh,100,False,0.2,1e-05,0.0001,800,800,True,5000,100,0.3,0,0.8,"[0.1939, 0.0017]","[0.3549, 0]",740.0
tanh,100,False,0.2,0.0001,1e-05,800,800,True,5000,100,0.3,0,0.5,"[0.1846, 0.0018]","[0.4033, 0]",130.0
tanh,100,False,0.2,0.0001,1e-05,800,800,True,5000,100,0.3,0,0.3,"[0.1742, 0.0017]","[0.4826, 0]",80.0
tanh,100,False,0.2,0.0001,1e-05,800,800,True,5000,100,0.3,0,0.2,"[0.163, 0.0019]","[0.4944, 0]",180.0
tanh,50,False,0,1e-05,1e-05,800,800,True,5000,100,0.3,0,0.1,"[0.1632, 0.0017]","[0.5804, 0]",810.0
tanh,100,False,0.2,0.0001,1e-05,800,800,True,5000,100,0.3,0,1.0,"[0.201, 0.0017]","[0.3253, 0]",150.0
tanh,100,False,0.2,0.0001,1e-05,800,800,True,5000,100,0.3,0,0.8,"[0.1961, 0.0017]","[0.3498, 0]",190.0
tanh,100,False,0.2,0.0001,0.0,800,800,True,5000,100,0.3,0,0.5,"[0.1841, 0.0017]","[0.3819, 0]",260.0
tanh,100,False,0.2,0.0001,0.0,800,800,True,5000,100,0.3,0,0.3,"[0.1727, 0.0018]","[0.4436, 0]",150.0
tanh,100,False,0.2,0.0001,0.0,800,800,True,5000,100,0.3,0,0.2,"[0.1671, 0.0018]","[0.4935, 0]",170.0
tanh,50,False,0,1e-05,0.0001,800,800,True,5000,100,0.3,0,0.1,"[0.1639, 0.0017]","[0.5804, 0]",870.0
tanh,100,False,0.2,0.0001,0.0,800,800,True,5000,100,0.3,0,1.0,"[0.1975, 0.0017]","[0.3273, 0]",90.0
tanh,100,False,0.2,0.0001,0.0,800,800,True,5000,100,0.3,0,0.8,"[0.1984, 0.0017]","[0.3582, 0]",190.0
tanh,100,False,0.2,0.0001,0.0001,800,800,True,5000,100,0.3,0,0.5,"[0.184, 0.0017]","[0.4064, 0]",90.0
tanh,50,False,0,1e-05,0.0,800,800,True,5000,100,0.3,0,0.5,"[0.193, 0.0017]","[0.3725, 0]",1790.0
tanh,100,False,0.2,0.0001,0.0001,800,800,True,5000,100,0.3,0,0.2,"[0.1642, 0.0018]","[0.4961, 0]",110.0
tanh,100,False,0.2,0.0001,0.0001,800,800,True,5000,100,0.3,0,0.1,"[0.1514, 0.0019]","[0.5603, 0]",140.0
tanh,100,False,0.2,0.0001,0.0001,800,800,True,5000,100,0.3,0,1.0,"[0.1994, 0.0017]","[0.3385, 0]",160.0
tanh,50,False,0,1e-05,0.0,800,800,True,5000,100,0.3,0,0.8,"[0.2019, 0.0017]","[0.3283, 0]",1780.0
tanh,100,False,0.2,0.01,1e-05,800,800,True,5000,100,0.3,0,0.5,"[0.0065, 0.0002]","[693.7089, 0]",120.0
tanh,100,False,0.2,0.01,1e-05,800,800,True,5000,100,0.3,0,0.3,"[0.0055, 0.0002]","[175.4163, 0]",140.0
tanh,100,False,0.2,0.01,1e-05,800,800,True,5000,100,0.3,0,0.2,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,50,False,0,0.01,1e-05,800,800,True,5000,100,0.3,0,0.1,"[0.0133, 0.0005]","[0.6823, 0]",330.0
tanh,100,False,0.2,0.01,1e-05,800,800,True,5000,100,0.3,0,1.0,"[0.0064, 0.0003]","[626.9494, 0]",60.0
tanh,100,False,0.2,0.01,1e-05,800,800,True,5000,100,0.3,0,0.8,"[0.0078, 0.0003]","[1013.9714, 0]",50.0
tanh,100,False,0.2,0.01,0.0,800,800,True,5000,100,0.3,0,0.5,"[0.0101, 0.0003]","[147.5298, 0]",50.0
tanh,100,False,0.2,0.01,0.0,800,800,True,5000,100,0.3,0,0.3,"[0.0048, 0.0002]","[4574.5066, 0]",100.0
tanh,100,False,0.2,0.01,0.0,800,800,True,5000,100,0.3,0,0.2,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,100,False,0.2,0.01,0.0,800,800,True,5000,100,0.3,0,0.1,"[0.0118, 0.0003]","[2105.0625, 0]",140.0
tanh,100,False,0.2,0.01,0.0,800,800,True,5000,100,0.3,0,1.0,"[0.0079, 0.0002]","[1525.3472, 0]",60.0
tanh,100,False,0.2,0.01,0.0,800,800,True,5000,100,0.3,0,0.8,"[0.0112, 0.0003]","[3434.8872, 0]",140.0
tanh,100,False,0.2,0.01,0.0001,800,800,True,5000,100,0.3,0,0.5,"[0.0597, 0.0007]","[0.5471, 0]",60.0
tanh,100,False,0.2,0.01,0.0001,800,800,True,5000,100,0.3,0,0.3,"[0.0153, 0.0004]","[64.4415, 0]",80.0
tanh,100,False,0.2,0.01,0.0001,800,800,True,5000,100,0.3,0,0.2,"[0.0033, 0.0002]","[12.934, 0]",140.0
tanh,100,False,0.2,0.01,0.0001,800,800,True,5000,100,0.3,0,0.1,"[0.0082, 0.0002]","[493.593, 0]",90.0
tanh,100,False,0.2,0.01,0.0001,800,800,True,5000,100,0.3,0,1.0,"[0.0408, 0.0006]","[0.5034, 0]",50.0
tanh,50,False,0,0.01,0.0,800,800,True,5000,100,0.3,0,0.8,"[0.1522, 0.0015]","[0.4035, 0]",120.0
tanh,100,False,0.2,0.001,1e-05,800,800,True,5000,100,0.3,0,0.5,"[0.1937, 0.0017]","[0.3604, 0]",160.0
tanh,100,False,0.2,0.001,1e-05,800,800,True,5000,100,0.3,0,0.3,"[0.1803, 0.0017]","[0.4629, 0]",90.0
tanh,100,False,0.2,0.001,1e-05,800,800,True,5000,100,0.3,0,0.2,"[0.1782, 0.0018]","[0.4689, 0]",80.0
tanh,100,False,0.2,0.001,1e-05,800,800,True,5000,100,0.3,0,0.1,"[0.1599, 0.0018]","[0.5156, 0]",70.0
tanh,100,False,0.2,0.001,1e-05,800,800,True,5000,100,0.3,0,1.0,"[0.2043, 0.0016]","[0.3183, 0]",50.0
tanh,100,False,0.2,0.001,1e-05,800,800,True,5000,100,0.3,0,0.8,"[0.1941, 0.0017]","[0.3333, 0]",80.0
tanh,100,False,0.2,0.001,0.0,800,800,True,5000,100,0.3,0,0.5,"[0.188, 0.0017]","[0.4134, 0]",70.0
tanh,100,False,0.2,0.001,0.0,800,800,True,5000,100,0.3,0,0.3,"[0.1885, 0.0017]","[0.4703, 0]",60.0
tanh,50,False,0,0.0001,0.0001,800,800,True,5000,100,0.3,0,0.3,"[0.1842, 0.0017]","[0.4392, 0]",210.0
tanh,100,False,0.2,0.001,0.0,800,800,True,5000,100,0.3,0,0.1,"[0.1687, 0.0017]","[0.5517, 0]",140.0
tanh,100,False,0.2,0.001,0.0,800,800,True,5000,100,0.3,0,1.0,"[0.2008, 0.0016]","[0.3307, 0]",220.0
tanh,100,False,0.2,0.001,0.0,800,800,True,5000,100,0.3,0,0.8,"[0.1933, 0.0017]","[0.3197, 0]",150.0
tanh,100,False,0.2,0.001,0.0001,800,800,True,5000,100,0.3,0,0.5,"[0.2015, 0.0017]","[0.3965, 0]",90.0
tanh,100,False,0.2,0.001,0.0001,800,800,True,5000,100,0.3,0,0.3,"[0.1817, 0.0017]","[0.475, 0]",120.0
tanh,100,False,0.2,0.001,0.0001,800,800,True,5000,100,0.3,0,0.2,"[0.1658, 0.0018]","[0.4755, 0]",70.0
tanh,100,False,0.2,0.001,0.0001,800,800,True,5000,100,0.3,0,0.1,"[0.1485, 0.0018]","[0.4895, 0]",140.0
tanh,100,False,0.2,0.001,0.0001,800,800,True,5000,100,0.3,0,1.0,"[0.2064, 0.0016]","[0.3247, 0]",110.0
tanh,100,False,0.2,0.001,0.0001,800,800,True,5000,100,0.3,0,0.8,"[0.1915, 0.0017]","[0.3203, 0]",50.0
tanh,100,False,0.4,1e-05,1e-05,800,800,True,5000,100,0.3,0,0.5,"[0.1683, 0.0017]","[0.4395, 0]",460.0
tanh,100,False,0.4,1e-05,1e-05,800,800,True,5000,100,0.3,0,0.3,"[0.158, 0.0018]","[0.4897, 0]",540.0
tanh,50,False,0.4,0.001,1e-05,800,800,True,5000,100,0.3,0,0.3,"[0.1683, 0.0018]","[0.4257, 0]",60.0
tanh,100,False,0.4,1e-05,1e-05,800,800,True,5000,100,0.3,0,0.1,"[0.115, 0.0012]","[0.6642, 0]",50.0
tanh,100,False,0.4,1e-05,1e-05,800,800,True,5000,100,0.3,0,1.0,"[0.1863, 0.0017]","[0.3696, 0]",570.0
tanh,100,False,0.4,1e-05,1e-05,800,800,True,5000,100,0.3,0,0.8,"[0.1786, 0.0017]","[0.3875, 0]",560.0
tanh,100,False,0.4,1e-05,0.0,800,800,True,5000,100,0.3,0,0.5,"[0.1667, 0.0017]","[0.4338, 0]",590.0
tanh,50,False,0.4,0.001,0.0001,800,800,True,5000,100,0.3,0,0.5,"[0.1772, 0.0018]","[0.4036, 0]",60.0
tanh,100,False,0.4,1e-05,0.0,800,800,True,5000,100,0.3,0,0.2,"[0.1508, 0.0018]","[0.5291, 0]",670.0
tanh,100,False,0.4,1e-05,0.0,800,800,True,5000,100,0.3,0,0.1,"[0.1066, 0.0011]","[0.6629, 0]",50.0
tanh,50,False,0.4,0.001,0.0001,800,800,True,5000,100,0.3,0,0.2,"[0.1605, 0.0018]","[0.4621, 0]",120.0
tanh,100,False,0.4,1e-05,0.0,800,800,True,5000,100,0.3,0,0.8,"[0.1789, 0.0017]","[0.3869, 0]",580.0
tanh,100,False,0.4,1e-05,0.0001,800,800,True,5000,100,0.3,0,0.5,"[0.1662, 0.0017]","[0.4353, 0]",520.0
tanh,100,False,0.4,1e-05,0.0001,800,800,True,5000,100,0.3,0,0.3,"[0.1582, 0.0018]","[0.4874, 0]",540.0
tanh,100,False,0.4,1e-05,0.0001,800,800,True,5000,100,0.3,0,0.2,"[0.1159, 0.0012]","[0.5733, 0]",140.0
tanh,100,False,0.4,1e-05,0.0001,800,800,True,5000,100,0.3,0,0.1,"[0.1079, 0.0011]","[0.6625, 0]",50.0
tanh,50,False,0.4,0.001,0.0,800,800,True,5000,100,0.3,0,0.2,"[0.1547, 0.0018]","[0.4884, 0]",50.0
tanh,50,False,0.4,0.001,0.0,800,800,True,5000,100,0.3,0,0.8,"[0.1949, 0.0017]","[0.3964, 0]",60.0
tanh,100,False,0.4,0.0001,1e-05,800,800,True,5000,100,0.3,0,0.5,"[0.1696, 0.0018]","[0.4347, 0]",130.0
tanh,100,False,0.4,0.0001,1e-05,800,800,True,5000,100,0.3,0,0.3,"[0.155, 0.0018]","[0.4856, 0]",110.0
tanh,100,False,0.4,0.0001,1e-05,800,800,True,5000,100,0.3,0,0.2,"[0.1484, 0.0018]","[0.5278, 0]",120.0
tanh,100,False,0.4,0.0001,1e-05,800,800,True,5000,100,0.3,0,0.1,"[0.1388, 0.0018]","[0.608, 0]",130.0
tanh,100,False,0.4,0.0001,1e-05,800,800,True,5000,100,0.3,0,1.0,"[0.1872, 0.0017]","[0.3582, 0]",190.0
tanh,100,False,0.4,0.0001,1e-05,800,800,True,5000,100,0.3,0,0.8,"[0.1777, 0.0017]","[0.4006, 0]",60.0
tanh,100,False,0.4,0.0001,0.0,800,800,True,5000,100,0.3,0,0.5,"[0.1713, 0.0018]","[0.4383, 0]",130.0
tanh,100,False,0.4,0.0001,0.0,800,800,True,5000,100,0.3,0,0.3,"[0.1579, 0.0018]","[0.4708, 0]",160.0
tanh,100,False,0.4,0.0001,0.0,800,800,True,5000,100,0.3,0,0.2,"[0.1475, 0.0019]","[0.5132, 0]",190.0
tanh,100,False,0.4,0.0001,0.0,800,800,True,5000,100,0.3,0,0.1,"[0.139, 0.0019]","[0.5917, 0]",180.0
tanh,100,False,0.4,0.0001,0.0,800,800,True,5000,100,0.3,0,1.0,"[0.1863, 0.0017]","[0.3643, 0]",100.0
tanh,100,False,0.4,0.0001,0.0,800,800,True,5000,100,0.3,0,0.8,"[0.184, 0.0017]","[0.3743, 0]",210.0
tanh,100,False,0.4,0.0001,0.0001,800,800,True,5000,100,0.3,0,0.5,"[0.1686, 0.0018]","[0.4331, 0]",140.0
tanh,100,False,0.4,0.0001,0.0001,800,800,True,5000,100,0.3,0,0.3,"[0.1572, 0.0018]","[0.4809, 0]",130.0
tanh,100,False,0.4,0.0001,0.0001,800,800,True,5000,100,0.3,0,0.2,"[0.1478, 0.0018]","[0.5216, 0]",180.0
tanh,50,False,0.4,1e-05,0.0,800,800,True,5000,100,0.3,0,0.1,"[0.1553, 0.0018]","[0.6261, 0]",780.0
tanh,50,False,0.4,1e-05,0.0,800,800,True,5000,100,0.3,0,0.2,"[0.1572, 0.0017]","[0.5509, 0]",580.0
tanh,100,False,0.4,0.0001,0.0001,800,800,True,5000,100,0.3,0,0.8,"[0.1823, 0.0017]","[0.3826, 0]",210.0
tanh,50,False,0.4,0.01,1e-05,800,800,True,5000,100,0.3,0,1.0,"[0.0953, 0.001]","[0.4611, 0]",70.0
tanh,50,False,0.4,0.01,1e-05,800,800,True,5000,100,0.3,0,0.5,"[0.1272, 0.0014]","[0.3781, 0]",110.0
tanh,100,False,0.4,0.01,1e-05,800,800,True,5000,100,0.3,0,0.2,"[0.0037, 0.0001]","[7007.1606, 0]",90.0
tanh,100,False,0.4,0.01,1e-05,800,800,True,5000,100,0.3,0,0.1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,100,False,0.4,0.01,1e-05,800,800,True,5000,100,0.3,0,1.0,"[0.0109, 0.0003]","[71.6388, 0]",60.0
tanh,100,False,0.4,0.01,1e-05,800,800,True,5000,100,0.3,0,0.8,"[0.0863, 0.001]","[0.4185, 0]",50.0
tanh,100,False,0.4,0.01,0.0,800,800,True,5000,100,0.3,0,0.5,"[0.0999, 0.001]","[0.4637, 0]",70.0
tanh,100,False,0.4,0.01,0.0,800,800,True,5000,100,0.3,0,0.3,"[0.0051, 0.0003]","[302.6669, 0]",50.0
tanh,100,False,0.4,0.01,0.0,800,800,True,5000,100,0.3,0,0.2,"[0.0074, 0.0002]","[306.0746, 0]",60.0
tanh,100,False,0.4,0.01,0.0,800,800,True,5000,100,0.3,0,0.1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,100,False,0.4,0.01,0.0,800,800,True,5000,100,0.3,0,1.0,"[0.0108, 0.0003]","[77.1099, 0]",160.0
tanh,100,False,0.4,0.01,0.0,800,800,True,5000,100,0.3,0,0.8,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,100,False,0.4,0.01,0.0001,800,800,True,5000,100,0.3,0,0.5,"[0.0064, 0.0002]","[2052.0562, 0]",50.0
tanh,100,False,0.4,0.01,0.0001,800,800,True,5000,100,0.3,0,0.3,"[0.0082, 0.0002]","[438.6037, 0]",90.0
tanh,100,False,0.4,0.01,0.0001,800,800,True,5000,100,0.3,0,0.2,"[0.0166, 0.0005]","[12446.6128, 0]",250.0
tanh,100,False,0.4,0.01,0.0001,800,800,True,5000,100,0.3,0,0.1,"[0.0039, 0.0002]","[16.0834, 0]",50.0
tanh,100,False,0.4,0.01,0.0001,800,800,True,5000,100,0.3,0,1.0,"[0.0079, 0.0003]","[103.7491, 0]",50.0
tanh,100,False,0.4,0.01,0.0001,800,800,True,5000,100,0.3,0,0.8,"[0.0141, 0.0004]","[480.6719, 0]",300.0
tanh,100,False,0.4,0.001,1e-05,800,800,True,5000,100,0.3,0,0.5,"[0.1779, 0.0017]","[0.393, 0]",70.0
