act,hidden_dim,sparse_normalization,dropout_ratio,pos_uk_num,neg_uk_num,pos_kk_num,neg_kk_num,kernel_method,temperature_tau_u,temperature_tau_k,learning_rate,weight_decay,batch_size,test_batch_size,early_stop,num_epochs,patience,anneal_cap,total_anneal_steps,use_default_hp,hp_contrastive_u,weighted_recon,NDCG,RMSE,best_epoch
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.001,0,False,10.0,1,"[0.0114, 0.0003]","[2521.2741, 0]",140.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.001,0,False,1.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.001,0,False,0.1,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.001,0,False,0.5,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.001,0,False,0.01,1,"[0.1513, 0.0015]","[0.3753, 0]",70.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.001,0,False,0.001,1,"[0.0082, 0.0002]","[241.04, 0]",50.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.001,0,False,0.001,1,"[0.2621, 0.0022]","[0.3187, 0]",80.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.001,0,False,1.0,1,"[0.0105, 0.0003]","[576.176, 0]",290.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.001,0,False,0.1,1,"[0.0155, 0.0004]","[332.655, 0]",70.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.001,0,False,0.5,1,"[0.2635, 0.0022]","[0.3172, 0]",190.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.001,0,False,10.0,1,"[0.0081, 0.0003]","[865.9067, 0]",210.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.001,0,False,10.0,1,"[0.2766, 0.0022]","[0.3431, 0]",100.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.001,0,False,1.0,1,"[0.2633, 0.0022]","[0.3223, 0]",170.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.001,0,False,0.1,1,"[0.2616, 0.0023]","[0.299, 0]",250.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.001,0,False,0.5,1,"[0.2619, 0.0022]","[0.3357, 0]",80.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.001,0,False,0.01,1,"[0.2696, 0.0022]","[0.3119, 0]",160.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.001,0,False,10.0,1,"[0.2798, 0.0021]","[0.3465, 0]",120.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.001,0,False,1.0,1,"[0.2671, 0.0022]","[0.3318, 0]",110.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.001,0,False,0.1,1,"[0.2614, 0.0022]","[0.3348, 0]",70.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.001,0,False,0.001,1,"[0.2587, 0.0022]","[0.3218, 0]",160.0
tanh,100,False,0.2,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.001,0,False,10.0,1,"[0.2781, 0.0022]","[0.3387, 0]",170.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.001,0,False,0.5,1,"[0.2818, 0.0022]","[0.3316, 0]",160.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.001,0,False,1.0,1,"[0.2706, 0.0022]","[0.3131, 0]",110.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.001,0,False,0.001,1,"[0.2748, 0.0022]","[0.3073, 0]",180.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.001,0,False,10.0,1,"[0.2855, 0.0021]","[0.3192, 0]",150.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.001,0,False,1.0,1,"[0.2766, 0.0021]","[0.3033, 0]",90.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.001,0,False,0.1,1,"[0.2669, 0.0022]","[0.331, 0]",110.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.001,0,False,0.5,1,"[0.2726, 0.0021]","[0.3036, 0]",100.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0,800,800,True,5000,100,0.001,0,False,0.01,1,"[0.2722, 0.0022]","[0.3037, 0]",190.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.001,0,False,0.1,1,"[0.2732, 0.0022]","[0.2966, 0]",190.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.001,0,False,0.01,1,"[0.2763, 0.0021]","[0.2974, 0]",100.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.001,0,False,0.001,1,"[0.2675, 0.0022]","[0.2917, 0]",130.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.001,0,False,10.0,1,"[0.2778, 0.0021]","[0.3337, 0]",200.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.001,0,False,0.1,1,"[0.2663, 0.0021]","[0.3382, 0]",100.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.001,0,False,0.5,1,"[0.0007, 0.0001]","[20.2672, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.001,0,False,0.01,1,"[0.0221, 0.0004]","[38.3391, 0]",70.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.001,0,False,0.001,1,"[0.0064, 0.0003]","[3663.6227, 0]",60.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.001,0,False,10.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.001,0,False,1.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0,800,800,True,5000,100,0.001,0,False,0.1,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.001,0,False,0.5,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.001,0,False,0.01,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.001,0,False,10.0,1,"[0.2778, 0.0022]","[0.345, 0]",100.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.001,0,False,10.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.001,0,False,1.0,1,"[0.0044, 0.0002]","[14365.4553, 0]",60.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.001,0,False,0.1,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.001,0,False,0.5,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.001,0,False,0.01,1,"[0.0045, 0.0002]","[5.3819, 0]",150.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.001,0,False,0.001,1,"[0.008, 0.0003]","[11.2527, 0]",80.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.001,0,False,10.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.001,0,False,1.0,1,"[0.0135, 0.0004]","[121.8169, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.001,0,False,0.1,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.001,0,False,0.5,1,"[0.2597, 0.0021]","[0.3325, 0]",80.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.001,0,False,0.01,1,"[0.258, 0.0022]","[0.3083, 0]",140.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.001,0,False,0.001,1,"[0.2596, 0.0022]","[0.3156, 0]",130.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,0,800,800,True,5000,100,0.001,0,False,1.0,1,"[0.2644, 0.0022]","[0.3237, 0]",170.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.001,0,False,0.001,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.001,0,False,1.0,1,"[0.2585, 0.0021]","[0.3338, 0]",80.0
tanh,150,False,0.2,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.001,0,False,0.1,1,"[0.2599, 0.0022]","[0.3185, 0]",70.0
