user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase
6780,5,mafia,neg,mafia,neg,True,mafia
658,1,martial arts,pos,martial arts,pos,True,martial arts
658,2,dvd,pos,dvd,pos,True,dvd
658,3,heist,pos,heist,pos,True,heist
658,4,violence,pos,violence,pos,True,violence
658,5,beautiful,pos,beautiful,pos,True,beautiful
5595,1,classic,pos,classic,pos,True,classic
5595,2,sci-fi,neg,sci-fi,neg,True,sci-fi
5595,3,england,pos,england,pos,True,england
5595,4,cute,pos,cute,pos,True,cute
5595,5,family,pos,family,pos,True,family
837,1,zombies,pos,zombies,pos,True,zombies
837,2,action,pos,action,pos,True,action
837,3,horror,pos,horror,pos,True,horror
837,4,nudity (topless - brief),pos,nudity (topless - brief),pos,True,nudity (topless - brief)
837,5,comedy,pos,comedy,pos,True,comedy
6831,1,twist ending,pos,twist ending,pos,True,twist ending
6831,2,suspense,pos,suspense,pos,True,suspense
6831,3,organized crime,pos,organized crime,pos,True,organized crime
6831,4,conspiracy,pos,conspiracy,pos,True,conspiracy
6831,5,serial killer,neg,serial killer,neg,True,serial killer
6911,1,robots,pos,robots,pos,True,robots
6911,2,time travel,pos,time travel,pos,True,time travel
6911,3,sci-fi,pos,sci-fi,pos,True,sci-fi
6911,4,action,pos,action,pos,True,action
6911,5,arnold schwarzenegger,pos,arnold schwarzenegger,pos,True,arnold schwarzenegger
617,1,drugs,pos,drugs,pos,True,drugs
617,2,quirky,pos,quirky,pos,True,quirky
617,3,family,pos,family,pos,True,family
617,4,cute,pos,cute,pos,True,cute
617,5,hilarious,pos,hilarious,pos,True,hilarious
2273,1,romance,pos,romance,pos,True,romance
2273,2,fantasy,neg,fantasy,neg,True,fantasy
2273,3,comedy,pos,comedy,pos,True,comedy
2273,4,coming of age,pos,coming of age,pos,True,coming of age
2273,5,drama,pos,drama,pos,True,drama
3777,1,classic,pos,classic,pos,True,classic
3777,2,based on a book,pos,based on a book,pos,True,based on a book
3777,3,sci-fi,neg,sci-fi,neg,True,sci-fi
3777,4,disney,neg,disney,neg,True,disney
3777,5,twist ending,neg,twist ending,neg,True,twist ending
5053,1,teen,pos,teen,pos,True,teen
5053,2,drama,pos,drama,pos,True,drama
5053,3,ghosts,neg,ghosts,neg,True,ghosts
5053,4,high school,pos,high school,pos,True,high school
5053,5,seen more than once,pos,seen more than once,pos,True,seen more than once
6472,1,sci-fi,pos,sci-fi,pos,True,sci-fi
6472,2,space,pos,space,pos,True,space
6472,3,harrison ford,pos,harrison ford,pos,True,harrison ford
6472,4,classic,pos,classic,pos,True,classic
6472,5,aliens,neg,aliens,neg,True,aliens
7562,1,classic,pos,classic,pos,True,classic
7562,2,martin scorsese,pos,martin scorsese,pos,True,martin scorsese
7562,3,cult film,pos,cult film,pos,True,cult film
7562,4,organized crime,neg,organized crime,neg,True,organized crime
7562,5,crime,neg,crime,neg,True,crime
4788,1,heist,pos,heist,pos,True,heist
4788,2,crime,pos,crime,pos,True,crime
4788,3,brad pitt,pos,brad pitt,pos,True,brad pitt
4788,4,fantasy,neg,fantasy,neg,True,fantasy
4788,5,matt damon,pos,matt damon,pos,True,matt damon
