act,hidden_dim,sparse_normalization,dropout_ratio,pos_uk_num,neg_uk_num,pos_kk_num,neg_kk_num,kernel_method,temperature_tau_u,temperature_tau_k,learning_rate,weight_decay,batch_size,test_batch_size,early_stop,num_epochs,patience,anneal_cap,total_anneal_steps,use_default_hp,hp_contrastive_u,weighted_recon,NDCG,RMSE,best_epoch
tanh,100,False,0.4,20,2,2,100,BK,1,1,0.001,0.0,800,800,True,5000,50,0.5,0,False,1.0,0.5,"[0.0824, 0.0021]","[0.4181, 0]",210.0
tanh,100,False,0.4,20,2,2,100,BK,1,1,0.001,0.0,800,800,True,5000,50,0.5,0,False,0.1,0.5,"[0.0965, 0.0023]","[0.3571, 0]",290.0
tanh,150,False,0.2,20,2,2,100,BK,1,1,0.0001,0.0001,800,800,True,5000,50,0.5,0,False,0.001,0.5,"[0.0996, 0.0024]","[0.2433, 0]",1010.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,1e-05,800,800,True,5000,50,0.5,0,False,10.0,0.5,"[0.073, 0.0021]","[0.4095, 0]",140.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,1e-05,800,800,True,5000,50,0.5,0,False,0.5,0.5,"[0.089, 0.0022]","[0.3438, 0]",310.0
tanh,50,False,0.0,20,2,2,100,BK,1,1,0.0001,1e-05,800,800,True,5000,50,0.5,0,False,0.001,0.5,"[0.0792, 0.0021]","[0.3591, 0]",290.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,1e-05,800,800,True,5000,50,0.5,0,False,0.001,0.5,"[0.0971, 0.0023]","[0.2707, 0]",140.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,1e-05,800,800,True,5000,50,0.5,0,False,0.1,0.5,"[0.0947, 0.0023]","[0.3066, 0]",250.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,1e-05,800,800,True,5000,50,0.5,0,False,1.0,0.5,"[0.0821, 0.0021]","[0.3961, 0]",60.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,0.0,800,800,True,5000,50,0.5,0,False,10.0,0.5,"[0.0719, 0.002]","[0.42, 0]",90.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,0.0,800,800,True,5000,50,0.5,0,False,0.5,0.5,"[0.0856, 0.0021]","[0.3545, 0]",140.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,0.0,800,800,True,5000,50,0.5,0,False,0.01,0.5,"[0.098, 0.0023]","[0.2793, 0]",200.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,0.0,800,800,True,5000,50,0.5,0,False,0.001,0.5,"[0.098, 0.0023]","[0.2684, 0]",190.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,0.0,800,800,True,5000,50,0.5,0,False,0.1,0.5,"[0.0937, 0.0023]","[0.324, 0]",130.0
tanh,50,False,0.0,20,2,2,100,BK,1,1,0.0001,0.0,800,800,True,5000,50,0.5,0,False,10.0,0.5,"[0.0749, 0.0021]","[0.4253, 0]",210.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,0.0001,800,800,True,5000,50,0.5,0,False,10.0,0.5,"[0.0722, 0.0021]","[0.4054, 0]",150.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,0.0001,800,800,True,5000,50,0.5,0,False,0.5,0.5,"[0.0872, 0.0022]","[0.3569, 0]",110.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,0.0001,800,800,True,5000,50,0.5,0,False,0.01,0.5,"[0.0967, 0.0023]","[0.2812, 0]",170.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,0.0001,800,800,True,5000,50,0.5,0,False,0.001,0.5,"[0.0973, 0.0023]","[0.2775, 0]",180.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,0.0001,800,800,True,5000,50,0.5,0,False,0.1,0.5,"[0.0931, 0.0023]","[0.3211, 0]",150.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.001,0.0001,800,800,True,5000,50,0.5,0,False,1.0,0.5,"[0.0831, 0.0021]","[0.3846, 0]",70.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,1e-05,800,800,True,5000,50,0.5,0,False,10.0,0.5,"[0.0098, 0.0006]","[75.0864, 0]",50.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,1e-05,800,800,True,5000,50,0.5,0,False,0.5,0.5,"[0.0022, 0.0003]","[nan, 0]",50.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,1e-05,800,800,True,5000,50,0.5,0,False,0.01,0.5,"[0.0086, 0.0006]","[4.6115, 0]",190.0
tanh,50,False,0.0,20,2,2,100,BK,1,1,0.01,1e-05,800,800,True,5000,50,0.5,0,False,1.0,0.5,"[0.0561, 0.0017]","[0.4256, 0]",190.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,1e-05,800,800,True,5000,50,0.5,0,False,0.1,0.5,"[0.0081, 0.0006]","[2.4673, 0]",120.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,1e-05,800,800,True,5000,50,0.5,0,False,1.0,0.5,"[0.0089, 0.0007]","[119.0282, 0]",220.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,0.0,800,800,True,5000,50,0.5,0,False,10.0,0.5,"[0.0022, 0.0003]","[nan, 0]",50.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,0.0,800,800,True,5000,50,0.5,0,False,0.5,0.5,"[0.0078, 0.0005]","[112.0469, 0]",50.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,0.0,800,800,True,5000,50,0.5,0,False,0.01,0.5,"[0.0118, 0.0008]","[11.7205, 0]",50.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,0.0,800,800,True,5000,50,0.5,0,False,0.001,0.5,"[0.0113, 0.0007]","[25.1502, 0]",260.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,0.0,800,800,True,5000,50,0.5,0,False,0.1,0.5,"[0.0091, 0.0006]","[2.927, 0]",210.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,0.0,800,800,True,5000,50,0.5,0,False,1.0,0.5,"[0.0082, 0.0005]","[114.1712, 0]",150.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,0.0001,800,800,True,5000,50,0.5,0,False,10.0,0.5,"[0.0107, 0.0006]","[268.1825, 0]",90.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,0.0001,800,800,True,5000,50,0.5,0,False,0.5,0.5,"[0.009, 0.0007]","[107.4521, 0]",50.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,0.0001,800,800,True,5000,50,0.5,0,False,0.01,0.5,"[0.0069, 0.0005]","[21.9197, 0]",50.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,0.0001,800,800,True,5000,50,0.5,0,False,0.001,0.5,"[0.011, 0.0007]","[20.451, 0]",180.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,0.0001,800,800,True,5000,50,0.5,0,False,0.1,0.5,"[0.0074, 0.0005]","[94.9714, 0]",50.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.01,0.0001,800,800,True,5000,50,0.5,0,False,1.0,0.5,"[0.0161, 0.0008]","[235.8093, 0]",50.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.0001,1e-05,800,800,True,5000,50,0.5,0,False,10.0,0.5,"[0.0787, 0.0022]","[0.478, 0]",210.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.0001,1e-05,800,800,True,5000,50,0.5,0,False,0.5,0.5,"[0.0886, 0.0022]","[0.3675, 0]",480.0
tanh,50,False,0.0,20,2,2,100,BK,1,1,1e-05,1e-05,800,800,True,5000,50,0.5,0,False,0.001,0.5,"[0.0475, 0.0017]","[0.2616, 0]",190.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.0001,1e-05,800,800,True,5000,50,0.5,0,False,0.001,0.5,"[0.0835, 0.0022]","[0.3404, 0]",320.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.0001,1e-05,800,800,True,5000,50,0.5,0,False,0.1,0.5,"[0.0941, 0.0023]","[0.3219, 0]",700.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.0001,1e-05,800,800,True,5000,50,0.5,0,False,1.0,0.5,"[0.087, 0.0022]","[0.4061, 0]",350.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.0001,0.0,800,800,True,5000,50,0.5,0,False,10.0,0.5,"[0.0782, 0.0021]","[0.4731, 0]",200.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.0001,0.0,800,800,True,5000,50,0.5,0,False,0.5,0.5,"[0.0878, 0.0022]","[0.3793, 0]",410.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.0001,0.0,800,800,True,5000,50,0.5,0,False,0.01,0.5,"[0.0988, 0.0023]","[0.2769, 0]",1190.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.0001,0.0,800,800,True,5000,50,0.5,0,False,0.001,0.5,"[0.0977, 0.0023]","[0.2604, 0]",1260.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.0001,0.0,800,800,True,5000,50,0.5,0,False,0.1,0.5,"[0.0965, 0.0023]","[0.3078, 0]",990.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.0001,0.0,800,800,True,5000,50,0.5,0,False,1.0,0.5,"[0.0863, 0.0022]","[0.4013, 0]",390.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.0001,0.0001,800,800,True,5000,50,0.5,0,False,10.0,0.5,"[0.0802, 0.0022]","[0.4528, 0]",280.0
tanh,100,False,0.2,20,2,2,100,BK,1,1,0.0001,0.0001,800,800,True,5000,50,0.5,0,False,0.5,0.5,"[0.0895, 0.0022]","[0.3723, 0]",460.0
