act,hidden_dim,sparse_normalization,dropout_ratio,pos_uk_num,neg_uk_num,pos_kk_num,neg_kk_num,kernel_method,temperature_tau_u,temperature_tau_k,learning_rate,weight_decay,batch_size,test_batch_size,early_stop,num_epochs,patience,anneal_cap,total_anneal_steps,use_default_hp,hp_contrastive_u,weighted_recon,NDCG,RMSE,best_epoch
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.2,0,False,1.0,1,"[0.3037, 0.0022]","[0.3136, 0]",320.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.3081, 0.0022]","[0.301, 0]",250.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.2,0,False,10.0,1,"[0.2976, 0.0021]","[0.3114, 0]",300.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.2,0,False,0.001,1,"[0.3076, 0.0022]","[0.3033, 0]",140.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.2,0,False,0.1,1,"[0.3122, 0.0022]","[0.2965, 0]",340.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.2948, 0.0022]","[0.3117, 0]",170.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.2,0,False,1.0,1,"[0.306, 0.0022]","[0.3071, 0]",430.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.3123, 0.0021]","[0.2976, 0]",380.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.2,0,False,10.0,1,"[0.2963, 0.0021]","[0.3141, 0]",250.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.2,0,False,0.001,1,"[0.3098, 0.0021]","[0.2919, 0]",240.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.2,0,False,0.1,1,"[0.3065, 0.0022]","[0.2866, 0]",210.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.2,0,False,0.01,1,"[0.3071, 0.0022]","[0.2961, 0]",170.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.2,0,False,10.0,1,"[0.2905, 0.0021]","[0.3208, 0]",190.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.3086, 0.0022]","[0.3068, 0]",230.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.2,0,False,1.0,1,"[0.3073, 0.0021]","[0.3086, 0]",260.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.2,0,False,0.001,1,"[0.0017, 0.0001]","[484.6069, 0]",70.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.2,0,False,0.1,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.2,0,False,1.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.01,1e-05,800,800,True,5000,100,0.2,0,False,1.0,1,"[0.0104, 0.0003]","[1513.414, 0]",130.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.01,0.0,800,800,True,5000,100,0.2,0,False,0.1,1,"[0.0085, 0.0002]","[817.0583, 0]",100.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.2,0,False,1.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.01,0.0001,800,800,True,5000,100,0.2,0,False,10.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.01,0.0,800,800,True,5000,100,0.2,0,False,1.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.01,0.0,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.01,0.0,800,800,True,5000,100,0.2,0,False,10.0,1,"[0.0004, 0.0001]","[nan, 0]",50.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.2,0,False,0.001,1,"[0.3071, 0.0022]","[0.3088, 0]",280.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.2,0,False,0.1,1,"[0.3015, 0.002]","[0.3135, 0]",140.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.2,0,False,0.01,1,"[0.3128, 0.0021]","[0.296, 0]",190.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.2,0,False,1.0,1,"[0.3057, 0.0021]","[0.3175, 0]",120.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.3084, 0.0021]","[0.2843, 0]",200.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,1e-05,800,800,True,5000,100,0.2,0,False,10.0,1,"[0.2963, 0.0021]","[0.3167, 0]",190.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.2,0,False,0.001,1,"[0.2992, 0.0021]","[0.3151, 0]",110.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.2,0,False,0.1,1,"[0.3061, 0.0021]","[0.3047, 0]",200.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.2,0,False,0.01,1,"[0.3092, 0.0021]","[0.2947, 0]",160.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0001,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.3102, 0.0021]","[0.3408, 0]",150.0
tanh,100,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.2,0,False,1.0,1,"[0.3069, 0.0022]","[0.3022, 0]",310.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0,800,800,True,5000,100,0.2,0,False,0.001,1,"[0.3126, 0.0021]","[0.303, 0]",240.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0,800,800,True,5000,100,0.2,0,False,0.1,1,"[0.3069, 0.0021]","[0.2877, 0]",170.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0,800,800,True,5000,100,0.2,0,False,0.01,1,"[0.2978, 0.0021]","[0.3455, 0]",110.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0,800,800,True,5000,100,0.2,0,False,1.0,1,"[0.3054, 0.0021]","[0.297, 0]",180.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.001,0.0,800,800,True,5000,100,0.2,0,False,10.0,1,"[0.2834, 0.0021]","[0.3019, 0]",80.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.2,0,False,0.001,1,"[0.3121, 0.0022]","[0.2989, 0]",210.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.2,0,False,0.1,1,"[0.3097, 0.0022]","[0.2901, 0]",120.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.2,0,False,0.01,1,"[0.314, 0.0021]","[0.2981, 0]",130.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.2,0,False,1.0,1,"[0.31, 0.0022]","[0.3036, 0]",290.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,1e-05,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.3108, 0.0022]","[0.3043, 0]",350.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.2,0,False,0.001,1,"[0.3119, 0.0022]","[0.283, 0]",280.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.2,0,False,0.1,1,"[0.3132, 0.0022]","[0.2798, 0]",190.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.2,0,False,0.01,1,"[0.3127, 0.0022]","[0.287, 0]",140.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.2,0,False,1.0,1,"[0.3105, 0.0021]","[0.3063, 0]",210.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0001,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.3101, 0.0022]","[0.3121, 0]",240.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.2,0,False,0.001,1,"[0.311, 0.0022]","[0.2777, 0]",260.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.2,0,False,0.1,1,"[0.3159, 0.0022]","[0.29, 0]",270.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.2,0,False,1.0,1,"[0.3073, 0.0021]","[0.3094, 0]",260.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.2,0,False,0.5,1,"[0.3083, 0.0022]","[0.3116, 0]",170.0
tanh,150,False,0,2,2,5,100,BK,1,1,0.0001,0.0,800,800,True,5000,100,0.2,0,False,10.0,1,"[0.2994, 0.0021]","[0.3111, 0]",270.0
